DEPT,DVER,BDIA,ROPA,HKLA,HKLX,WOBA,TQA,TQX,RPMA,RPMB,SPPA,TVA,MFIA,MFOA,MDIA,MDOA,MTIA,MTOA,ECDT,BDTI,BDDI,BRVC,TCTI,FPPG,DXC,GASX,HSX,MTHA,ETHA,PRPA,IBTA,NBTA,IPNA,NPNA,C1C2,C1C3,C1C4,C1C5,LITH,CCAL,CDOL,WLFL,WLCT
2182,2104.31,17.5,48.17,150.92,151.98,8.18,35.83,50.32,None,178.18,264.89,99.45,4455.87,20.3,1.39,1.39,17.5,-77.16,1.39,24.79,843.02,573.63,81.52,1.14,0.71,0.2069,0,1920.7,30.7,5.9,1.0,1.2,17.8,0.0,62.6,322.9,None,108.0,600.3,None,None,None,None
2183,2105.3,17.5,49.23,151.01,151.96,8.09,35.53,49.38,None,179.38,265.08,99.41,4455.56,19.54,1.39,1.39,17.5,-83.81,1.39,24.81,844.03,574.08,81.54,1.14,0.71,0.2288,0,2076.3,32.7,6.4,1.0,1.2,17.8,0.0,63.4,322.1,None,116.7,600.3,None,None,None,None
2184,2106.29,17.5,47.22,151.1,151.98,8.0,36.7,49.88,None,178.85,265.39,99.43,4455.51,19.84,1.39,1.39,17.5,-98.5,1.39,24.83,845.01,574.53,81.56,1.14,0.71,0.2313,0,2112.4,41.4,6.6,1.0,1.2,17.3,0.1,51.1,321.8,None,121.8,600.3,None,None,None,None
2185,2107.28,17.5,48.39,151.11,151.98,7.99,36.66,51.46,None,178.82,265.08,99.3,4455.55,20.52,1.39,1.39,17.5,-226.42,1.39,24.85,846.0,574.98,81.58,1.14,0.71,0.2457,0,2228.0,36.0,6.6,1.0,1.2,17.3,0.0,62.0,339.4,None,128.5,600.3,None,None,None,None
2186,2108.27,17.5,47.77,151.19,152.28,7.91,38.41,49.73,None,178.03,265.15,99.33,4455.47,20.21,1.39,1.39,17.5,-210.68,1.39,24.87,847.0,575.43,81.6,1.15,0.71,0.2473,0,2269.3,44.9,6.8,1.0,1.2,17.2,0.0,50.5,331.8,None,131.6,600.3,None,None,None,None
2187,2109.26,17.5,47.29,151.15,152.22,7.95,36.92,48.29,None,179.6,264.33,99.22,4455.36,19.87,1.39,1.39,17.5,-185.25,1.39,24.89,848.0,575.89,81.62,1.14,0.71,0.2421,0,2269.3,44.9,6.8,1.3,1.2,17.9,0.0,50.5,331.8,1757.8,127.1,600.3,None,None,None,None
2188,2110.25,17.5,47.81,150.79,151.85,8.31,37.27,51.4,None,178.52,264.22,98.92,4455.52,20.28,1.39,1.39,17.5,-193.07,1.39,24.91,849.01,576.35,81.64,1.13,0.71,0.2466,0,2249.8,36.8,6.7,1.1,1.5,17.4,0.0,61.1,338.3,2104.6,129.5,600.3,None,None,None,None
2189,2111.24,17.5,48.41,150.96,152.09,8.14,35.91,50.62,None,178.85,264.7,98.96,4455.42,20.68,1.39,1.39,17.5,-162.69,1.39,24.93,850.01,576.8,81.66,1.14,0.71,0.24,0,2249.8,42.7,6.8,1.0,1.3,17.2,0.0,52.7,331.6,2167.5,131.0,600.3,None,None,None,None
2190,2112.23,17.5,48.4,151.01,152.09,8.09,37.24,51.74,None,178.75,264.39,98.86,4455.38,20.37,1.39,1.39,17.5,-174.52,1.39,24.95,851.01,577.24,81.69,1.14,0.71,0.2464,0,2272.9,36.9,6.8,1.0,1.3,17.3,0.0,61.6,335.0,None,131.1,600.3,None,None,None,None
2191,2113.22,17.5,47.92,150.69,151.5,8.41,37.9,50.71,None,179.5,264.74,98.78,4455.34,20.82,1.39,1.39,17.5,-108.83,1.39,24.98,852.02,577.7,81.71,1.13,0.71,0.2521,0,2333.2,36.6,6.9,1.0,1.7,17.2,0.0,63.8,336.1,None,135.3,600.3,None,None,None,None
2192,2114.21,17.5,47.17,150.94,151.8,8.16,37.19,49.11,None,178.63,264.86,98.46,4455.42,20.89,1.4,1.39,17.5,-53.88,1.4,25.0,853.02,578.16,81.73,1.14,0.71,0.2511,0,2333.2,36.6,7.1,1.1,1.7,17.7,0.0,63.8,328.5,2117.3,131.7,600.3,None,None,None,None
2193,2115.2,17.5,49.05,150.92,151.88,8.18,37.56,51.55,None,178.86,264.85,98.48,4455.17,20.64,1.39,1.39,17.5,-172.09,1.39,25.02,854.01,578.6,81.75,1.14,0.71,0.2496,0,2333.4,46.1,7.5,1.1,1.5,17.7,0.0,50.6,311.7,2117.4,131.7,600.3,None,None,None,None
2194,2116.19,17.5,47.78,150.71,151.85,8.39,35.73,50.51,None,180.62,264.99,98.33,4455.46,20.46,1.39,1.39,17.5,-181.45,1.39,25.04,855.02,579.07,81.77,1.13,0.72,0.25,0,2333.4,37.2,7.5,1.1,1.4,17.3,0.2,62.8,311.7,2117.4,135.1,600.3,None,None,None,None
2195,2117.18,17.5,47.85,150.83,152.19,8.27,37.64,50.84,None,177.64,265.11,98.18,4455.23,20.65,1.39,1.39,17.5,-665.94,1.4,25.06,856.01,579.51,81.79,1.14,0.71,0.2392,0,2190.4,36.3,6.7,0.9,1.6,17.3,0.0,60.3,326.6,None,126.3,600.3,None,None,None,None
2196,2118.17,17.5,47.11,150.68,152.21,8.42,37.34,51.25,None,178.79,265.4,98.04,4455.2,20.72,1.4,1.39,17.5,-268.46,1.4,25.08,857.01,579.97,81.81,1.13,0.72,0.2417,0,2141.6,43.7,6.6,0.9,1.6,17.5,0.0,49.0,326.2,None,122.6,600.3,None,None,None,None
2197,2119.16,17.5,48.5,150.72,151.82,8.38,37.5,50.9,None,178.79,265.23,97.94,4455.12,20.55,1.4,1.39,17.5,-231.85,1.4,25.1,858.0,580.42,81.83,1.14,0.71,0.2459,0,2275.1,43.7,7.2,1.0,1.6,17.9,0.0,52.0,317.7,2211.0,127.1,600.3,None,None,None,None
2198,2120.15,17.5,47.13,150.67,151.95,8.43,37.61,50.52,None,178.68,264.93,97.72,4455.44,20.53,1.4,1.39,17.5,-332.57,1.4,25.12,859.0,580.87,81.85,1.13,0.72,0.2452,0,2251.2,36.9,7.2,1.0,1.3,18.1,0.0,61.0,313.2,2144.0,124.7,600.3,None,None,None,None
2199,2121.14,17.5,49.02,150.94,152.32,8.16,36.09,49.94,None,178.87,265.04,97.34,4455.23,20.57,1.4,1.39,17.5,-226.81,1.4,25.14,860.04,581.33,81.87,1.15,0.7,0.2427,0,2206.6,41.9,7.0,0.9,1.3,18.1,0.0,52.7,316.5,None,122.2,600.3,None,None,None,None
2200,2122.13,17.5,47.17,150.63,151.85,8.47,38.23,51.24,None,178.92,264.82,97.35,4455.22,20.61,1.4,1.38,17.5,-171.07,1.4,25.16,861.06,581.8,81.89,1.13,0.72,0.2238,0,2022.9,42.2,6.6,0.9,1.1,17.8,0.0,47.9,305.8,None,113.7,600.3,None,None,None,None
2201,2123.12,17.5,9.46,152.34,175.51,6.91,22.11,49.93,None,156.23,256.8,97.98,4355.41,20.27,1.4,1.38,17.5,-894.63,1.4,25.23,861.72,583.48,82.54,1.03,0.92,0.2078,0,1938.8,38.6,6.2,1.1,1.2,18.3,0.6,50.3,312.1,1806.9,106.2,600.3,None,None,None,None
2202,2124.11,17.5,52.99,150.28,151.34,9.75,36.42,50.83,None,179.11,264.14,98.38,4455.41,20.74,1.4,1.38,17.5,-180.9,1.4,25.25,862.72,583.89,82.56,1.12,0.72,0.1413,0,1252.8,1.9,4.5,1.0,0.5,18.3,0.0,652.8,277.3,None,68.6,600.3,None,None,None,None
2203,2125.1,17.5,50.25,150.26,151.46,9.77,36.81,50.16,None,178.88,264.1,95.22,4455.35,20.32,1.39,None,17.5,None,1.39,25.27,863.87,584.38,82.58,1.1,0.73,None,None,None,None,None,None,None,None,None,None,None,None,None,600.3,None,None,None,None
2204,2126.09,17.5,50.25,150.26,151.46,9.77,36.81,50.16,None,178.88,264.1,95.22,4455.35,20.32,1.39,1.38,17.5,-82.41,1.39,25.27,863.87,584.38,82.58,1.1,0.73,0.1787,0,1528.4,30.5,5.7,1.0,1.2,18.3,0.0,50.2,268.7,1464.0,83.6,600.3,None,None,None,None
2205,2127.08,17.5,50.87,150.18,151.8,9.85,36.69,50.46,None,178.97,263.75,94.13,4455.62,20.32,1.39,1.38,17.5,-106.22,1.39,25.29,864.86,584.81,82.6,1.1,0.73,0.179,0,1528.4,30.5,5.7,0.9,1.2,18.4,0.0,50.2,268.7,None,83.2,600.3,None,None,None,None
2206,2128.07,17.5,52.07,150.22,151.46,9.81,36.2,50.11,None,178.75,264.48,93.93,4455.86,20.8,1.39,1.38,17.5,-641.99,1.39,25.31,865.86,585.23,82.62,1.11,0.73,0.1676,0,1479.2,28.3,5.2,0.9,1.2,18.3,0.0,52.3,284.9,None,81.0,600.3,None,None,None,None
2207,2129.06,17.5,53.81,150.6,151.82,9.43,35.4,49.06,None,178.5,237.02,93.76,4123.57,20.15,1.39,1.38,17.5,-109.81,1.39,25.33,866.88,585.64,82.64,1.13,0.71,0.1801,0,1479.2,30.2,5.2,0.9,1.2,18.2,0.0,49.1,284.0,None,81.4,600.3,None,None,None,None
2208,2130.05,17.5,53.08,150.09,151.53,9.94,38.18,52.8,None,178.12,223.76,94.07,3996.01,17.91,1.4,1.38,17.5,-448.47,1.4,25.35,867.85,586.04,82.66,1.12,0.72,0.1906,0,1681.4,37.1,6.3,0.8,1.2,18.8,0.0,45.4,265.0,None,89.5,600.3,None,None,None,None
2209,2131.04,17.5,51.12,150.69,151.83,9.34,36.47,49.07,None,179.44,195.76,94.36,3662.18,18.4,1.4,1.39,17.5,-88.66,1.4,25.37,868.88,586.47,82.68,1.12,0.72,0.208,0,1720.3,37.1,6.3,0.8,1.3,18.8,0.0,46.4,271.2,None,91.5,600.3,None,None,None,None
2210,2132.03,17.5,50.7,150.35,151.5,9.68,36.04,50.72,None,178.37,194.56,95.02,3652.82,17.64,1.4,1.39,17.5,-126.33,1.4,25.39,869.87,586.89,82.69,1.11,0.73,0.2072,0,1866.7,41.6,6.6,0.8,1.4,18.3,0.0,44.9,281.0,None,102.0,600.3,None,None,None,None
2211,2133.02,17.5,49.38,150.65,152.05,9.38,37.14,49.94,None,179.7,194.48,95.33,3652.84,17.35,1.4,1.39,17.5,-43.49,1.4,25.41,870.87,587.34,82.71,1.11,0.73,0.2143,0,1904.1,42.4,6.9,0.8,1.4,18.5,0.0,44.9,277.5,None,102.9,600.3,None,None,None,None
2212,2134.01,17.5,50.71,150.18,151.43,9.85,38.38,49.95,None,178.94,248.29,95.36,4288.65,18.74,1.4,1.39,17.5,-122.7,1.4,25.43,871.86,587.76,82.73,1.11,0.73,0.215,0,1947.6,36.2,7.0,0.8,1.4,18.4,0.0,53.8,277.2,None,106.0,600.3,None,None,None,None
2213,2135.0,17.5,49.42,150.58,152.13,9.45,37.02,50.02,None,178.12,264.69,94.41,4455.82,20.47,1.4,1.39,17.5,-114.73,1.4,25.45,872.88,588.21,82.76,1.11,0.73,0.2333,0,2098.6,37.0,7.8,1.2,1.6,18.5,0.0,56.7,269.5,1740.1,113.2,600.3,None,None,None,None
2214,2135.99,17.5,50.84,150.63,152.02,9.4,37.35,49.12,None,178.62,264.4,93.21,4455.6,20.66,1.4,1.39,17.5,-111.18,1.4,25.47,873.87,588.63,82.77,1.12,0.72,0.2333,0,2081.1,45.3,7.6,1.0,1.4,18.2,0.0,45.9,272.7,None,114.2,600.3,None,None,None,None
2215,2136.97,17.5,51.34,150.62,152.19,9.41,37.18,50.24,None,178.83,264.97,93.03,4455.39,20.66,1.4,1.39,17.5,-803.72,1.4,25.49,874.9,589.06,82.79,1.12,0.72,0.2302,0,2071.4,47.2,7.2,1.2,1.4,17.9,0.0,43.9,286.0,1799.7,115.8,600.3,None,None,None,None
2216,2137.96,17.5,47.96,150.76,152.18,9.27,36.6,50.33,None,178.68,265.48,93.31,4455.71,20.44,1.4,1.39,17.5,-308.62,1.4,25.51,875.86,589.5,82.81,1.11,0.73,0.2635,0,2263.8,47.2,8.1,1.1,1.8,18.4,0.0,48.0,278.5,1977.1,122.9,600.3,None,None,None,None
2217,2138.95,17.5,50.42,150.46,152.18,9.57,38.33,51.77,None,178.78,265.64,94.27,4455.73,20.7,1.4,1.39,17.5,-240.3,1.4,25.53,876.86,589.93,82.83,1.11,0.73,0.2445,0,2212.5,40.9,8.0,1.0,2.0,18.0,0.0,54.1,275.0,2154.3,122.8,600.3,None,None,None,None
2218,2139.93,17.5,48.07,150.37,151.85,9.66,36.25,51.18,None,178.62,266.5,94.14,4455.59,20.51,1.4,1.13,17.5,-909.82,1.4,25.55,877.9,590.4,82.86,1.1,0.74,0.2273,0,2018.0,38.9,7.8,1.0,1.8,18.1,0.0,51.9,258.7,2018.0,111.6,600.3,None,None,None,None
2219,2140.92,17.5,47.92,150.34,151.88,9.69,38.35,50.25,None,178.78,266.51,93.73,4455.71,19.73,1.4,1.39,17.5,-857.5,1.4,25.57,878.86,590.83,82.88,1.1,0.74,0.1736,0,1448.6,33.5,5.3,0.7,1.1,17.5,0.0,43.2,272.2,None,82.9,600.3,None,None,None,None
2220,2141.91,17.5,48.57,150.42,151.9,9.61,36.88,51.81,None,178.4,266.38,92.8,4455.68,20.79,1.4,1.38,17.5,-271.01,1.4,25.59,879.86,591.28,82.9,1.11,0.73,0.1956,0,1708.9,39.8,5.9,0.8,1.3,17.5,0.0,42.9,288.7,None,97.8,600.3,None,None,None,None
2221,2142.9,17.5,47.66,150.15,151.53,9.88,36.77,50.91,None,178.79,266.1,87.38,4455.63,21.05,1.4,1.39,17.5,-139.66,1.4,25.61,880.9,591.75,82.92,1.09,0.74,0.2064,0,1851.9,39.8,6.7,0.9,1.3,16.4,0.0,46.5,274.7,None,112.9,600.3,None,None,None,None
2222,2143.88,17.5,40.49,150.66,153.73,9.37,34.89,51.33,None,179.14,266.33,78.6,4455.52,21.26,1.4,1.39,17.5,-161.85,1.4,25.64,881.86,592.27,82.94,1.06,0.76,0.2267,0,2071.3,40.9,7.3,1.0,1.4,16.9,0.0,50.6,283.2,None,122.9,600.3,None,None,None,None
2223,2144.87,17.5,43.5,151.75,154.63,8.28,33.72,46.74,None,179.04,266.25,79.86,4455.69,20.7,1.39,1.38,17.5,-830.69,1.39,25.66,882.85,592.76,82.96,1.11,0.73,0.2108,0,2071.3,37.7,7.3,1.0,1.4,17.3,0.1,55.0,283.2,None,119.5,600.3,None,None,None,None
2224,2145.86,17.5,40.49,148.94,152.36,11.09,27.63,45.05,None,178.89,266.48,76.97,4455.73,20.69,1.39,1.38,17.5,-197.71,1.39,25.69,883.87,593.31,82.99,1.03,0.79,0.1972,0,1771.4,36.1,6.0,1.0,1.0,17.0,0.0,49.1,294.1,1752.1,104.2,600.3,None,None,None,None
2225,2146.85,17.5,18.6,146.04,151.07,13.99,24.7,44.1,None,179.1,266.54,76.11,4455.54,20.96,1.4,1.38,17.5,-75.83,1.4,25.74,884.86,594.46,83.04,1.03,0.99,0.2003,0,1771.4,36.1,6.0,1.0,1.2,17.5,0.0,49.1,293.0,1752.1,101.0,600.3,None,None,None,None
2226,2147.83,17.5,28.29,146.55,152.43,13.48,24.45,39.3,None,179.21,265.64,75.59,4455.63,20.53,1.4,1.38,17.5,-147.23,1.4,25.77,885.88,595.25,83.07,1.03,0.9,0.1832,0,1663.3,29.8,5.4,0.8,1.0,17.3,0.0,55.9,306.2,None,96.3,600.3,None,None,None,None
2227,2148.82,17.5,35.28,148.35,154.31,11.68,24.32,36.47,None,178.58,264.16,75.23,4455.58,20.82,1.4,1.38,17.5,-128.43,1.4,25.8,886.86,595.85,83.1,1.03,0.83,0.1835,0,1663.3,29.8,5.4,1.2,1.0,17.4,0.1,55.9,306.2,1428.9,95.5,600.3,None,None,None,None
2228,2149.81,17.5,36.4,150.68,153.21,9.35,24.27,35.25,None,177.04,264.34,74.56,4455.55,20.91,1.4,1.38,17.5,-136.48,1.4,25.83,887.87,596.45,83.13,1.03,0.78,0.1917,0,1726.5,27.1,5.6,1.2,0.7,17.0,0.1,63.8,306.7,1483.3,101.7,600.3,None,None,None,None
2229,2150.8,17.5,33.9,149.65,152.65,10.38,23.03,37.22,None,178.19,264.62,74.52,4455.56,20.67,1.39,1.38,17.5,-483.58,1.39,25.86,888.87,597.09,83.16,1.03,0.81,0.2035,0,1827.3,30.3,5.9,1.1,1.1,17.7,0.0,60.3,309.8,1693.5,103.1,600.3,None,None,None,None
2230,2151.78,17.5,36.12,148.99,152.33,11.04,22.85,36.24,None,178.64,265.23,74.35,4455.37,20.83,1.39,1.38,17.5,-74.95,1.39,25.89,889.87,597.69,83.19,1.03,0.81,0.2052,0,1859.2,31.5,6.2,1.2,0.9,17.8,0.0,59.0,300.8,1495.8,104.4,600.3,None,None,None,None
2231,2152.77,17.5,34.19,149.05,151.95,10.98,24.06,36.3,None,178.85,265.35,74.12,4455.38,21.02,1.39,1.38,17.5,-127.29,1.4,25.92,890.86,598.31,83.21,1.03,0.82,0.2217,0,2056.8,31.0,6.5,1.4,1.0,18.4,0.0,66.4,318.4,1465.0,111.7,600.3,None,None,None,None
2232,2153.76,17.5,34.32,148.94,151.76,11.09,23.67,36.78,None,178.66,265.66,73.84,4455.52,21.21,1.4,1.38,17.5,-312.78,1.4,25.95,891.88,598.96,83.24,1.03,0.82,0.2211,0,2056.8,31.0,6.7,1.4,1.1,18.1,0.0,66.4,308.7,1465.0,113.8,600.3,None,None,None,None
2233,2154.75,17.5,35.82,148.87,151.7,11.16,22.73,35.87,None,178.73,264.11,73.55,4455.37,20.71,1.4,1.38,17.5,-99.95,1.4,25.97,892.87,599.56,83.27,1.03,0.81,0.268,0,2538.5,39.1,8.7,1.5,1.1,18.0,0.0,64.8,290.4,1672.3,140.7,600.3,None,None,None,None
2234,2155.73,17.5,34.56,148.82,153.58,11.21,23.93,45.25,None,178.78,263.88,73.31,4455.21,21.05,1.4,1.38,17.5,-186.34,1.4,26.0,893.87,600.18,83.3,1.03,0.82,0.2577,0,2538.5,39.1,8.7,1.6,1.1,18.2,0.0,64.8,290.4,1634.6,139.2,600.3,None,None,None,None
2235,2156.72,17.5,37.71,149.14,151.17,10.89,27.26,41.96,None,178.81,263.87,72.58,4455.25,21.2,1.39,1.38,17.5,-208.69,1.39,26.03,894.87,600.76,83.33,1.03,0.8,0.2435,0,2239.9,37.0,7.8,1.6,1.0,18.2,0.0,60.6,288.7,1442.3,122.8,600.3,None,None,None,None
2236,2157.71,17.5,18.26,148.04,152.66,11.99,23.69,41.32,None,178.53,264.38,72.55,4455.33,20.96,1.4,1.38,17.5,-130.85,1.4,26.08,895.87,601.95,83.38,1.03,0.95,0.246,0,2294.9,37.0,8.2,1.4,1.2,18.8,0.0,62.1,278.3,1609.3,121.9,600.3,None,None,None,None
2237,2158.7,17.5,38.51,149.43,151.69,10.6,25.78,41.87,None,180.09,264.98,72.26,4455.19,21.08,1.4,1.38,17.5,-688.77,1.4,26.11,896.86,602.51,83.41,1.03,0.79,0.2474,0,2274.7,35.9,8.2,1.4,1.1,18.4,0.1,63.4,277.6,1638.8,123.8,600.3,None,None,None,None
2238,2159.68,17.5,40.99,148.75,151.03,11.28,24.27,36.83,None,179.49,264.81,72.22,4455.3,20.76,1.4,1.38,17.5,-160.64,1.4,26.13,897.86,603.04,83.43,1.03,0.79,0.2439,0,2246.8,38.9,7.8,1.3,0.8,18.5,0.0,57.8,286.5,1680.5,121.4,600.3,None,None,None,None
2239,2160.67,17.5,48.94,149.83,151.53,10.2,24.26,36.75,None,178.58,263.93,72.0,4455.43,20.97,1.4,1.38,17.5,-194.64,1.4,26.15,898.87,603.49,83.45,1.09,0.74,0.2422,0,2197.9,38.9,7.8,1.5,0.8,19.0,0.0,56.5,282.1,1455.6,115.8,600.3,None,None,None,None
2240,2161.66,17.5,11.13,147.02,152.13,13.01,23.0,41.01,None,178.69,264.56,71.77,4455.2,20.67,1.4,1.38,17.5,-833.86,1.4,26.24,899.87,605.44,83.54,1.03,1.06,0.2328,0,2082.5,36.7,7.6,1.3,1.3,18.4,0.0,56.7,273.5,1562.2,113.1,600.3,None,None,None,None
2241,2162.65,17.5,27.2,147.65,151.7,12.38,22.88,37.37,None,179.47,264.94,71.37,4454.97,20.82,1.39,1.38,17.5,-154.93,1.39,26.28,900.86,606.24,83.57,1.03,0.89,0.2139,0,1972.9,34.3,7.2,1.3,1.2,18.2,0.0,57.5,273.0,1570.8,108.6,600.3,None,None,None,None
2242,2163.63,17.5,15.36,151.12,159.12,9.18,23.06,49.76,None,175.31,265.22,88.49,4455.56,20.68,1.4,1.37,17.5,-748.41,1.4,26.35,901.87,608.12,84.52,1.03,0.92,0.1905,0,1083.9,22.8,4.8,1.1,1.0,20.1,0.3,47.5,226.2,1015.9,54.0,600.3,None,None,None,None
2243,2164.62,17.5,50.52,147.72,152.88,13.24,32.88,50.83,None,178.51,265.23,130.82,4456.26,20.83,1.4,None,17.5,None,1.4,26.37,903.02,608.61,84.54,1.03,0.78,None,None,None,None,None,None,None,None,None,None,None,None,None,600.3,None,None,None,None
2244,2165.61,17.5,50.52,147.72,152.88,13.24,32.88,50.83,None,178.51,265.23,130.82,4456.26,20.83,1.4,1.38,17.5,-30.18,1.4,26.37,903.02,608.61,84.54,1.03,0.78,0.1914,0,1377.2,30.0,5.7,1.1,1.0,20.0,0.0,45.9,242.4,1290.7,68.8,600.3,None,None,None,None
2245,2166.6,17.5,53.67,152.36,153.04,8.6,22.13,35.68,None,177.92,264.85,130.57,4456.29,21.26,1.4,1.38,17.5,-138.55,1.4,26.39,904.05,609.03,84.56,1.17,0.69,0.2071,0,1812.6,34.3,7.3,1.1,0.9,20.0,0.0,52.8,248.0,1598.4,90.5,600.3,None,None,None,None
2246,2167.58,17.5,51.53,152.3,153.04,8.66,22.12,34.19,None,178.65,265.28,130.4,4455.82,20.84,1.41,1.38,17.5,-139.96,1.41,26.41,905.03,609.44,84.58,1.16,0.7,0.2293,0,2103.3,40.0,8.3,1.7,1.1,19.0,0.0,52.6,252.5,1246.8,110.7,600.3,None,None,None,None
2247,2168.57,17.5,51.46,152.44,153.3,8.51,22.12,34.58,None,178.93,264.88,130.16,4455.91,21.11,1.4,1.38,17.5,-74.4,1.41,26.43,906.06,609.87,84.6,1.16,0.7,0.2471,0,2294.9,46.5,8.5,1.7,0.8,20.1,0.0,49.3,269.2,1360.4,114.4,600.3,None,None,None,None
2248,2169.56,17.5,54.7,152.59,154.56,8.37,22.22,36.57,None,178.96,265.62,129.95,4455.81,20.93,1.4,1.38,17.5,-168.09,1.4,26.45,907.04,610.26,84.62,1.18,0.69,0.2905,0,2540.6,46.5,10.0,1.6,0.8,20.1,0.0,54.6,253.7,1604.9,126.7,600.3,None,None,None,None
2249,2170.55,17.5,50.64,152.36,154.06,8.6,28.03,43.81,None,178.35,265.78,129.82,4455.52,20.59,1.4,1.38,17.5,-284.75,1.4,26.46,908.01,610.68,84.64,1.15,0.7,0.2815,0,2583.4,50.2,10.3,1.5,1.4,19.4,0.0,51.4,249.8,1676.5,133.3,600.3,None,None,None,None
2250,2171.53,17.5,52.17,153.01,153.98,7.95,22.35,34.67,None,178.87,265.82,129.67,4455.71,20.73,1.4,1.38,17.5,-324.82,1.4,26.48,909.03,611.1,84.66,1.18,0.69,0.3112,0,2953.3,53.1,11.7,1.9,0.9,19.8,0.0,55.6,252.1,1577.6,148.9,600.3,None,None,None,None
2251,2172.52,17.5,49.42,152.33,153.64,8.62,23.18,39.66,None,177.67,265.51,129.48,4455.62,20.84,1.4,1.38,17.5,-350.27,1.4,26.5,910.02,611.53,84.68,1.15,0.71,0.3234,0,3047.1,56.8,12.3,1.9,1.2,19.8,0.1,53.6,247.1,1627.7,153.7,600.3,None,None,None,None
2252,2173.51,17.5,50.7,151.81,153.51,9.15,31.29,48.9,None,178.85,265.57,128.86,4484.76,21.47,1.4,1.38,17.5,-313.69,1.4,26.52,911.04,611.97,84.7,1.14,0.71,0.3839,0,3599.9,68.5,15.2,2.2,1.5,19.8,0.0,52.5,237.1,1608.5,182.1,600.3,None,None,None,None
2253,2174.5,17.5,49.32,152.82,153.98,8.14,32.87,49.83,None,178.64,265.68,128.55,4536.66,20.63,1.4,1.39,17.5,-257.29,1.4,26.54,912.03,612.4,84.71,1.16,0.7,0.4092,0,3777.8,72.8,16.4,2.4,1.8,20.5,0.0,51.9,231.0,1548.3,184.6,600.3,None,None,None,None
2254,2175.48,17.5,50.84,154.04,155.66,6.92,30.84,50.27,None,179.1,265.51,128.52,4455.45,20.59,1.4,1.38,17.5,-98.37,1.4,26.56,913.02,612.83,84.73,1.21,0.67,0.3743,0,3501.7,67.8,15.2,2.1,1.5,20.1,0.0,51.7,230.2,1702.3,174.0,600.3,None,None,None,None
2255,2176.47,17.5,50.07,153.84,155.86,7.12,35.33,49.87,None,178.82,265.68,128.46,4455.59,20.63,1.4,1.38,17.5,-102.97,1.4,26.58,914.03,613.27,84.75,1.2,0.68,0.3259,0,3058.6,59.6,13.2,2.0,1.5,20.4,0.1,51.3,232.0,1547.1,150.1,600.3,None,None,None,None
2256,2177.45,17.5,48.65,153.3,154.11,7.66,21.43,34.72,None,178.86,265.98,128.48,4455.39,20.86,1.4,1.38,17.5,-199.54,1.4,26.62,916.01,614.13,84.79,1.17,0.69,0.3493,0,3296.5,62.5,14.2,2.2,1.4,19.8,0.1,52.7,231.7,1529.7,166.7,600.3,None,None,None,None
2257,2178.44,17.5,48.65,153.3,154.11,7.66,21.43,34.72,None,178.86,265.98,128.48,4455.39,20.86,1.4,1.38,17.5,None,1.4,26.62,916.01,614.13,84.79,1.17,0.69,0.3581,0,3296.5,64.2,14.3,2.2,1.2,20.1,0.0,51.3,231.1,1525.4,163.7,600.3,None,None,None,None
2258,2179.43,17.5,49.39,152.6,153.44,8.36,22.24,35.19,None,178.95,266.03,128.49,4455.64,20.85,1.4,1.38,17.5,-866.87,1.4,26.64,917.03,614.57,84.81,1.15,0.7,0.3938,0,3434.3,68.7,15.9,2.2,1.1,20.0,0.0,50.0,215.9,1589.2,171.5,600.3,None,None,None,None
2259,2180.41,17.5,48.16,152.89,153.64,8.06,23.33,35.94,None,178.43,266.12,128.38,4455.34,21.21,1.4,1.38,17.5,-740.31,1.4,26.66,918.02,615.02,84.83,1.16,0.7,0.394,0,3606.2,74.8,17.2,2.5,1.8,20.4,0.0,48.2,209.7,1435.6,176.8,600.3,None,None,None,None
2260,2181.4,17.5,47.46,153.09,154.82,7.87,31.48,52.94,None,177.92,266.38,128.28,4455.42,21.6,1.4,1.39,17.5,-791.94,1.4,26.69,919.03,615.48,84.85,1.16,0.7,0.379,0,3527.9,76.5,17.3,2.3,1.8,20.1,0.0,46.1,204.2,1516.7,175.2,600.3,None,None,None,None
2261,2182.39,17.5,48.16,150.97,153.32,9.99,28.96,51.42,None,177.08,266.11,128.2,4455.31,21.47,1.4,1.4,17.5,None,1.4,26.71,920.06,615.94,84.87,1.1,0.74,0.3799,0,3527.9,77.6,17.9,2.6,1.8,20.1,0.1,45.4,197.6,1371.1,175.1,600.3,None,None,None,None
2262,2183.37,17.5,49.44,149.4,150.74,11.56,24.03,37.52,None,179.53,265.63,128.0,4501.66,21.3,1.4,1.4,17.5,None,1.4,26.73,921.02,616.36,84.89,1.05,0.76,0.4068,0,3237.1,75.4,17.6,2.6,1.4,20.6,0.0,42.9,183.9,1230.4,156.8,600.3,None,None,None,None
2263,2184.36,17.5,41.86,149.35,151.56,11.61,25.58,36.8,None,179.17,266.33,127.94,4455.65,21.15,1.4,1.39,17.5,-860.63,1.4,26.75,922.02,616.88,84.91,1.03,0.79,0.3939,0,3655.0,86.0,20.1,3.0,1.6,20.7,0.2,42.5,181.4,1235.2,176.3,600.3,None,None,None,None
