DEPT,DVER,BDIA,ROPA,HKLA,HKLX,WOBA,TQA,TQX,RPMA,RPMB,SPPA,TVA,MFIA,MFOA,MDIA,MDOA,MTIA,MTOA,ECDT,BDTI,BDDI,BRVC,TCTI,FPPG,DXC,GASX,HSX,MTHA,ETHA,PRPA,IBTA,NBTA,IPNA,NPNA,C1C2,C1C3,C1C4,C1C5,LITH
2800,2633.1,8.5,14.15,139.14,None,5.1,16.11,None,None,29.99,243.9,185.91,2071.01,20,1.43,1.19,17.65,-113.27,None,1.56,30.19,27.58,3.78,None,0.82,0.04,None,357,18,5,1,1,12,0,19.8,71.4,357.0,29.8,700.0
2801,2633.95,8.5,12.97,139.05,None,5.18,16.04,None,None,30.24,243.5,185.9,2070.65,20,1.43,1.41,17.66,-39.57,None,1.61,31.19,28.5,3.91,None,0.84,0.03,None,171,13,3,1,0,11,0,13.2,57.0,171.0,15.5,700.0
2802,2634.8,8.5,11.48,138.71,None,5.52,15.68,None,None,29.7,242.3,186.1,2070.01,20,1.43,1.41,17.66,-54.24,None,1.66,32.19,29.42,4.03,None,0.87,0.03,None,199,13,4,1,1,12,0,15.3,49.8,199.0,16.6,700.0
2803,2635.65,8.5,11.95,138.58,None,5.66,15.4,None,None,30.31,241.6,186.19,2069.84,20,1.43,1.41,17.65,-101.14,None,1.71,33.19,30.34,4.16,None,0.87,0.03,None,204,12,3,1,0,12,0,17.0,68.0,204.0,17.0,700.0
2804,2636.5,8.5,12.24,138.01,None,8.19,15.28,None,None,30.14,242.5,186.23,2069.75,20,1.43,1.41,17.63,-472.34,None,1.77,34.19,31.26,4.28,None,0.94,0.03,None,181,9,2,1,1,12,0,20.1,90.5,181.0,15.1,700.0
2805,2637.35,8.5,12.92,138.13,None,8.17,15.29,None,None,29.89,242.8,186.15,2069.72,20,1.43,1.41,17.62,-162.19,None,1.82,35.19,32.17,4.41,None,0.94,0.03,None,183,9,2,1,1,12,0,20.3,91.5,183.0,15.3,700.0
2806,2638.2,8.5,14.15,138.44,None,7.85,15.54,None,None,30.42,237.1,185.88,2069.94,20,1.43,1.41,17.6,-166.71,None,1.87,36.19,33.09,4.54,None,0.91,0.03,None,208,9,2,1,0,12,0,23.1,104.0,208.0,17.3,700.0
2807,2639.05,8.5,17.34,138.98,None,7.31,17.2,None,None,30.57,165.3,186.5,1503.56,18,1.43,1.41,17.59,-88.18,None,1.92,37.19,34.01,4.66,None,0.84,0.03,None,209,8,2,1,0,11,0,26.1,104.5,209.0,19.0,700.0
2808,2639.9,8.5,14.33,138.46,None,7.84,16.62,None,None,29.88,198.5,174.68,1725.44,19,1.43,1.41,17.54,-94.92,None,1.97,38.19,34.93,4.79,None,0.9,0.03,None,178,6,1,1,0,13,0,29.7,178.0,178.0,13.7,700.0
2809,2640.75,8.5,15.36,137.87,None,8.43,15.8,None,None,29.91,247.2,58.7,2068.5,21,1.43,1.41,17.49,-4.08,None,2.03,39.18,35.85,4.91,None,0.91,0.02,None,134,7,2,1,0,13,0,19.1,67.0,134.0,10.3,700.0
2810,2641.6,8.5,12.28,138.29,None,8.0,15.17,None,None,30.51,242.2,58.51,2068.85,21,1.43,1.41,17.49,-11.16,None,2.08,40.18,36.77,5.04,None,0.94,0.02,None,131,8,2,1,0,13,0,16.4,65.5,131.0,10.1,700.0
2811,2642.46,8.5,12.49,138.37,None,7.92,15.09,None,None,30.14,243.8,58.48,2069.05,21,1.43,1.41,17.49,-15.57,None,2.13,41.18,37.69,5.17,None,0.93,0.02,None,140,10,3,1,0,13,12,14.0,46.7,140.0,10.8,700.0
2812,2643.31,8.5,12.12,138.29,None,8.0,15.28,None,None,29.68,243.4,58.46,2068.98,21,1.43,1.41,17.5,-70.95,None,2.18,42.18,38.61,5.29,None,0.94,0.02,None,152,9,3,1,0,11,0,16.9,50.7,152.0,13.8,700.0
2813,2644.16,8.5,14.17,138.69,None,7.6,15.53,None,None,30.75,245.1,58.4,2069.04,21,1.43,1.41,17.51,-102.4,None,2.23,43.18,39.53,5.42,None,0.9,0.03,None,195,10,3,1,1,12,0,19.5,65.0,195.0,16.3,700.0
2814,2645.01,8.5,13.07,138.54,None,7.76,15.09,None,None,30.19,244.1,58.37,2069.53,21,1.43,1.41,17.52,-91.39,None,2.28,44.18,40.45,5.54,None,0.92,0.03,None,196,11,3,1,1,12,0,17.8,65.3,196.0,16.3,700.0
2815,2645.86,8.5,12.7,138.5,None,7.8,15.26,None,None,29.71,243.6,58.3,2069.37,21,1.43,1.41,17.54,-164.26,None,2.34,45.18,41.37,5.67,None,0.92,0.03,None,187,11,3,1,0,11,0,17.0,62.3,187.0,17.0,700.0
2816,2646.71,8.5,13.35,138.36,None,7.93,15.63,None,None,29.55,244.7,58.27,2068.93,21,1.43,1.41,17.56,-116.4,None,2.39,46.18,42.29,5.8,None,0.92,0.03,None,170,11,3,1,0,11,0,15.5,56.7,170.0,15.5,700.0
2817,2647.56,8.5,14.26,138.25,None,8.04,15.83,None,None,30.29,246.3,58.26,2069.03,21,1.43,1.21,17.57,-230.82,None,2.44,47.18,43.21,5.92,None,0.91,0.04,None,318,13,4,1,1,12,0,24.5,79.5,318.0,26.5,700.0
2818,2648.41,8.5,13.59,138.06,None,8.24,15.62,None,None,29.38,246.4,58.23,2069.0,21,1.43,1.41,17.59,-775.59,None,2.49,48.18,44.13,6.05,None,0.93,0.02,None,140,11,3,1,1,11,0,12.7,46.7,140.0,12.7,700.0
2819,2649.26,8.5,13.07,138.08,None,8.21,15.86,None,None,30.74,245.4,58.24,2068.94,21,1.43,1.41,17.61,-921.1,None,2.54,49.17,45.04,6.17,None,0.93,0.03,None,141,11,3,1,0,11,0,12.8,47.0,141.0,12.8,700.0
2820,2650.11,8.5,12.76,138.18,None,8.12,15.49,None,None,31.2,245.0,58.15,2068.97,21,1.43,1.41,17.63,-280.14,None,2.6,50.17,45.96,6.3,None,0.93,0.03,None,144,11,3,1,0,12,0,13.1,48.0,144.0,12.0,700.0
2821,2650.96,8.5,12.94,138.16,None,8.13,15.63,None,None,29.89,245.3,58.13,2069.13,21,1.43,1.17,17.64,-755.04,None,2.65,51.17,46.88,6.43,None,0.93,0.04,None,269,13,4,1,1,12,0,20.7,67.3,269.0,22.4,700.0
2822,2651.82,8.5,13.55,138.09,None,8.21,15.92,None,None,30.41,245.2,58.11,2069.01,21,1.43,1.25,17.66,-840.93,None,2.7,52.17,47.8,6.55,None,0.93,0.03,None,151,10,3,1,0,12,0,15.1,50.3,151.0,12.6,700.0
2823,2652.67,8.5,15.39,137.52,None,8.78,15.99,None,None,29.71,248.4,58.02,2069.05,21,1.43,1.41,17.68,-809.85,None,2.75,53.17,48.72,6.68,None,0.92,0.02,None,136,10,3,1,0,12,0,13.6,45.3,136.0,11.3,700.0
2824,2653.52,8.5,15.1,137.82,None,8.46,16.43,None,None,30.09,248.7,58.01,2069.06,21,1.43,1.41,17.69,-363.83,None,2.8,54.17,49.64,6.8,None,0.91,0.03,None,172,11,3,1,0,12,0,15.6,57.3,172.0,14.3,700.0
2825,2654.37,8.5,17.35,137.64,None,8.66,16.71,None,None,29.71,250.2,57.98,2069.12,21,1.43,1.41,17.7,-476.79,None,2.86,55.17,50.56,6.93,None,0.89,0.03,None,201,11,3,1,1,12,0,18.3,67.0,201.0,16.8,700.0
2826,2655.22,8.5,19.12,137.27,None,9.02,17.05,None,None,29.88,253.5,57.9,2069.24,21,1.43,1.41,17.71,-362.35,None,2.91,56.17,51.48,7.06,None,0.89,0.03,None,232,11,3,1,1,12,0,21.1,77.3,232.0,19.3,700.0
2827,2656.07,8.5,18.74,137.35,None,8.94,17.13,None,None,30.19,252.3,57.89,2069.11,21,1.43,1.41,17.72,-367.44,None,2.96,57.17,52.4,7.18,None,0.89,0.03,None,232,11,3,1,1,12,0,21.1,77.3,232.0,19.3,700.0
2828,2656.92,8.5,20.81,137.09,None,9.2,17.62,None,None,30.11,254.6,57.87,2069.03,21,1.43,1.41,17.73,-805.19,None,3.01,58.17,53.32,7.31,None,0.88,0.03,None,234,10,3,1,1,12,0,23.4,78.0,234.0,19.5,700.0
2829,2657.77,8.5,20.45,137.0,None,9.29,17.9,None,None,30.21,255.0,57.82,2069.19,21,1.43,1.41,17.74,-931.58,None,3.06,59.16,54.24,7.43,None,0.88,0.03,None,262,11,3,1,1,12,0,23.8,87.3,262.0,21.8,700.0
2830,2658.63,8.5,21.95,137.1,None,9.2,17.98,None,None,30.03,255.6,57.84,2069.17,21,1.43,1.41,17.75,-709.99,None,3.12,60.16,55.16,7.56,None,0.87,0.03,None,272,11,3,1,1,12,0,24.7,90.7,272.0,22.7,700.0
2831,2659.48,8.5,19.95,137.19,None,9.11,18.21,None,None,30.01,254.7,57.83,2069.17,21,1.43,1.41,17.75,-683.85,None,3.17,61.16,56.08,7.69,None,0.88,0.03,None,261,10,3,1,1,12,0,26.1,87.0,261.0,21.8,800.0
2832,2660.33,8.5,15.58,136.66,None,9.63,17.27,None,None,29.63,248.6,57.76,2069.09,21,1.43,1.41,17.77,-826.16,None,3.22,62.16,57.0,7.81,None,1.03,0.03,None,241,11,3,1,1,13,13,21.9,80.3,241.0,18.5,800.0
2833,2661.18,8.5,20.49,138.22,None,8.07,17.14,None,None,29.88,248.2,57.06,2068.82,21,1.43,1.41,17.88,-185.21,None,3.27,63.16,57.91,7.94,None,0.93,0.03,None,139,8,2,1,0,13,0,17.4,69.5,139.0,10.7,800.0
2834,2662.03,8.5,22.28,137.61,None,8.68,17.32,None,None,30.26,252.4,56.88,2068.91,21,1.43,1.41,17.91,-75.96,None,3.32,64.16,58.83,8.06,None,0.94,0.03,None,178,10,4,1,0,12,0,17.8,44.5,178.0,14.8,800.0
2835,2662.88,8.5,22.45,138.02,None,8.27,17.72,None,None,30.16,255.8,56.81,2068.85,21,1.43,1.41,17.94,-186.98,None,3.38,65.16,59.75,8.19,None,0.92,0.03,None,194,11,3,1,1,12,0,17.6,64.7,194.0,16.2,800.0
2836,2663.73,8.5,22.08,138.29,None,7.99,17.39,None,None,29.7,253.5,56.81,2068.96,21,1.43,1.41,17.96,-167.1,None,3.43,66.16,60.67,8.32,None,0.92,0.03,None,233,13,4,1,1,13,0,17.9,58.3,233.0,17.9,800.0
2837,2664.59,8.5,24.92,137.88,None,8.41,18.22,None,None,30.41,256.1,56.74,2068.76,21,1.43,1.41,17.99,-936.36,None,3.48,67.16,61.59,8.44,None,0.91,0.03,None,258,14,4,1,1,12,0,18.4,64.5,258.0,21.5,800.0
2838,2665.44,8.5,25.62,137.85,None,8.44,17.96,None,None,30.26,256.6,56.71,2068.8,21,1.43,1.41,18.01,-511.91,None,3.53,68.16,62.51,8.57,None,0.9,0.04,None,276,14,4,1,1,12,0,19.7,69.0,276.0,23.0,800.0
2839,2666.29,8.5,26.58,137.92,None,8.38,18.45,None,None,29.93,258.2,56.68,2069.01,21,1.43,1.41,18.03,-452.93,None,3.58,69.15,63.43,8.69,None,0.9,0.04,None,291,15,4,1,1,12,10,19.4,72.8,291.0,24.3,800.0
2840,2667.14,8.5,25.25,138.02,None,8.28,18.68,None,None,29.63,256.4,56.66,2068.83,21,1.43,1.41,18.05,-249.68,None,3.63,70.15,64.35,8.82,None,0.9,0.04,None,324,16,5,1,1,12,0,20.3,64.8,324.0,27.0,800.0
2841,2667.99,8.5,21.72,137.63,None,8.67,18.62,None,None,30.54,256.8,56.6,2068.89,21,1.43,1.41,18.08,-501.84,None,3.69,71.15,65.27,8.95,None,0.94,0.04,None,324,16,5,1,1,11,0,20.3,64.8,324.0,29.5,800.0
2842,2668.85,8.5,23.5,138.22,None,8.07,18.84,None,None,30.64,254.7,56.59,2068.94,21,1.43,1.41,18.1,-913.8,None,3.74,72.15,66.19,9.07,None,0.91,0.04,None,298,16,5,1,1,12,0,18.6,59.6,298.0,24.8,800.0
2843,2669.7,8.5,24.44,138.81,None,7.47,19.02,None,None,29.91,254.5,56.51,2069.06,21,1.43,1.41,18.12,-827.67,None,3.79,73.15,67.11,9.2,None,0.88,0.04,None,330,17,5,1,2,12,0,19.4,66.0,330.0,27.5,800.0
2844,2670.55,8.5,24.38,138.5,None,7.8,19.25,None,None,30.39,254.4,56.49,2068.89,22,1.43,1.41,18.14,-722.6,None,3.84,74.15,68.03,9.32,None,0.89,0.04,None,384,18,5,1,2,11,0,21.3,76.8,384.0,34.9,800.0
2845,2671.4,8.5,26.23,138.44,None,7.85,19.56,None,None,29.89,254.7,56.31,2068.65,21,1.43,1.41,18.16,-981.82,None,3.89,75.15,68.95,9.45,None,0.88,0.05,None,420,19,5,1,2,11,0,22.1,84.0,420.0,38.2,800.0
2846,2672.25,8.5,25.82,137.99,None,8.31,19.68,None,None,30.14,255.4,56.25,2068.47,21,1.43,1.41,18.17,-430.25,None,3.95,76.15,69.87,9.58,None,0.9,0.04,None,398,18,5,1,2,10,0,22.1,79.6,398.0,39.8,800.0
2847,2673.1,8.5,26.26,137.55,None,8.75,19.9,None,None,30.32,258.4,56.25,2068.64,21,1.43,1.41,18.19,-817.39,None,4.0,77.15,70.78,9.7,None,0.91,0.04,None,387,18,5,1,2,10,11,21.5,77.4,387.0,38.7,800.0
2848,2673.95,8.5,19.85,138.6,None,7.7,18.75,None,None,30.09,251.0,56.17,2068.96,21,1.43,1.41,18.21,None,None,4.05,78.15,71.7,9.83,None,0.93,0.04,None,397,17,5,1,2,10,0,23.4,79.4,397.0,39.7,800.0
2849,2674.8,8.5,22.28,137.23,None,9.07,19.6,None,None,29.91,256.1,56.25,2062.89,21,1.43,1.41,18.23,-388.12,None,4.1,79.14,72.62,9.95,None,0.95,0.04,None,377,16,5,1,1,11,0,23.6,75.4,377.0,34.3,800.0
2850,2675.65,8.5,22.02,137.93,None,8.37,19.56,None,None,29.89,256.7,56.28,2068.9,21,1.43,1.41,18.24,-216.18,None,4.15,80.14,73.54,10.08,None,0.93,0.05,None,412,17,5,1,2,10,0,24.2,82.4,412.0,41.2,800.0
2851,2676.5,8.5,31.25,137.98,None,8.32,20.53,None,None,29.88,258.2,56.23,2068.76,21,1.43,1.41,18.26,-170.68,None,4.21,81.14,74.46,10.21,None,0.86,0.04,None,376,16,4,1,1,11,0,23.5,94.0,376.0,34.2,800.0
2852,2677.35,8.5,25.36,137.78,None,8.5,20.29,None,None,29.96,258.3,56.2,2068.84,21,1.43,1.41,18.27,-590.91,None,4.26,82.14,75.38,10.33,None,0.91,0.05,None,399,17,5,1,2,10,0,23.5,79.8,399.0,39.9,800.0
2853,2678.2,8.5,26.34,137.94,None,8.36,20.21,None,None,29.76,258.2,56.24,2068.76,21,1.43,1.41,18.28,None,None,4.31,83.14,76.3,10.46,None,0.9,0.05,None,415,18,5,1,2,11,0,23.1,83.0,415.0,37.7,800.0
2854,2679.05,8.5,22.31,138.71,None,7.59,19.53,None,None,29.38,252.3,56.14,2068.86,21,1.43,1.41,18.29,-951.14,None,4.36,84.14,77.22,10.58,None,0.9,0.05,None,426,17,5,1,2,11,0,25.1,85.2,426.0,38.7,800.0
2855,2679.9,8.5,22.55,139.16,None,7.14,19.08,None,None,29.98,249.8,56.08,2066.95,22,1.43,1.41,18.29,-577.95,None,4.41,85.14,78.14,10.71,None,0.89,0.05,None,427,16,4,1,2,11,0,26.7,106.8,427.0,38.8,800.0
2856,2680.75,8.5,21.52,139.33,None,6.95,19.61,None,None,29.8,226.9,56.54,1902.64,21,1.43,1.41,18.3,-331.34,None,4.47,86.14,79.06,10.84,None,0.88,0.05,None,505,15,4,1,2,11,0,33.7,126.3,505.0,45.9,800.0
2857,2681.6,8.5,18.36,138.36,None,7.93,19.07,None,None,30.21,224.1,56.91,1882.07,21,1.43,1.41,18.3,-759.42,None,4.52,87.14,79.98,10.96,None,0.94,0.04,None,385,13,4,1,1,11,0,29.6,96.3,385.0,35.0,800.0
2858,2682.45,8.5,18.61,137.99,None,8.31,19.16,None,None,30.54,232.2,56.95,1942.76,21,1.43,1.41,18.31,-761.73,None,4.57,88.14,80.9,11.09,None,0.95,0.04,None,314,13,4,1,1,11,0,24.2,78.5,314.0,28.5,800.0
2859,2683.3,8.5,18.27,138.23,None,8.06,19.18,None,None,30.04,226.8,56.9,1904.73,20,1.43,1.41,18.31,-252.93,None,4.62,89.13,81.82,11.21,None,0.95,0.04,None,302,12,4,1,1,11,0,25.2,75.5,302.0,27.5,800.0
2860,2684.15,8.5,16.22,137.38,None,8.92,18.53,None,None,30.01,248.5,56.65,2067.68,21,1.43,1.41,18.32,-991.39,None,4.67,90.13,82.74,11.34,None,1.0,0.04,None,302,12,3,1,1,11,0,25.2,100.7,302.0,27.5,800.0
2861,2685.0,8.5,16.85,137.2,None,9.1,18.23,None,None,29.88,250.0,56.36,2068.77,21,1.43,1.41,15.5,None,None,4.73,91.13,83.65,11.47,None,1.0,0.03,None,311,15,4,1,1,11,0,20.7,77.8,311.0,28.3,800.0
2862,2685.85,8.5,19.34,136.89,None,9.4,19.1,None,None,29.7,254.2,56.27,2068.69,22,1.43,1.41,18.32,-258.07,None,4.78,92.13,84.57,11.59,None,0.98,0.02,None,302,17,5,1,2,11,1,17.8,60.4,302.0,27.5,800.0
2863,2686.7,8.5,20.53,137.36,None,8.94,18.96,None,None,29.83,255.7,56.3,2068.82,21,1.43,1.05,18.32,None,None,4.83,93.13,85.49,11.72,None,0.96,0.04,None,329,18,6,1,3,12,0,18.3,54.8,329.0,27.4,800.0
2864,2687.55,8.5,20.12,137.45,None,8.85,18.65,None,None,30.94,254.2,56.27,2068.78,22,1.43,1.13,18.32,-63.57,None,4.88,94.13,86.41,11.84,None,0.96,0.04,None,239,15,5,1,1,12,0,15.9,47.8,239.0,19.9,800.0
2865,2688.4,8.5,20.32,137.07,None,9.23,18.8,None,None,29.7,255.7,56.2,2068.78,21,1.43,1.41,18.32,-63.23,None,4.93,95.13,87.33,11.97,None,0.97,0.03,None,179,13,5,1,1,11,0,13.8,35.8,179.0,16.3,800.0
2866,2689.25,8.5,20.44,137.36,None,8.94,19.05,None,None,29.3,256.5,56.33,2068.85,21,1.44,1.41,18.32,-58.4,None,4.99,96.13,88.25,12.1,None,0.96,0.03,None,226,15,5,1,1,12,0,15.1,45.2,226.0,18.8,800.0
2867,2690.1,8.5,19.76,137.02,None,9.28,18.8,None,None,30.49,220.3,51.27,1078.1,21,1.44,1.41,18.32,-137.64,None,5.04,97.13,89.17,12.22,None,0.96,0.04,None,254,16,5,1,1,12,0,15.9,50.8,254.0,21.2,800.0
2868,2690.94,8.5,20.14,137.28,None,9.01,19.06,None,None,29.98,256.6,56.39,2068.77,21,1.44,1.41,18.32,-144.31,None,5.09,98.13,90.09,12.35,None,0.96,0.04,None,254,17,5,1,1,12,0,14.9,50.8,254.0,21.2,800.0
2869,2691.79,8.5,19.67,136.55,None,9.74,18.77,None,None,29.5,256.3,56.12,2068.84,22,1.44,1.41,18.31,-154.08,None,5.14,99.12,91.01,12.47,None,0.99,0.04,None,259,18,6,1,1,11,0,14.4,43.2,259.0,23.5,800.0
2870,2692.64,8.5,20.05,137.2,None,9.1,19.03,None,None,29.56,255.7,56.14,2068.75,22,1.44,1.38,18.31,-131.02,None,5.19,100.12,91.93,12.6,None,0.96,0.04,None,294,18,6,1,1,11,0,16.3,49.0,294.0,26.7,800.0
2871,2693.49,8.5,19.47,136.73,None,9.55,19.11,None,None,30.14,256.3,56.05,2068.77,22,1.44,1.4,18.31,-672.6,None,5.24,101.12,92.85,12.73,None,0.98,0.03,None,207,16,5,1,1,12,12,12.9,41.4,207.0,17.3,800.0
2872,2694.34,8.5,6.68,138.28,None,8.19,15.67,None,None,39.99,240.3,55.86,2068.8,21,1.43,1.41,18.29,-913.27,None,5.3,102.12,93.77,12.85,None,1.14,0.03,None,112,17,6,2,1,11,11,6.6,18.7,56.0,10.2,800.0
2873,2695.18,8.5,18.8,140.79,None,7.13,16.91,None,None,39.69,247.4,54.87,2068.76,22,1.44,1.41,18.26,-39.22,None,5.35,103.12,94.69,12.98,None,0.92,0.03,None,170,16,5,1,1,11,0,10.6,34.0,170.0,15.5,800.0
2874,2696.03,8.5,20.89,141.29,None,6.68,17.54,None,None,40.22,250.1,54.61,2068.83,22,1.43,1.41,18.27,-11.01,None,5.4,104.12,95.61,13.1,None,0.89,0.03,None,211,16,6,1,1,11,0,13.2,35.2,211.0,19.2,800.0
2875,2696.88,8.5,21.42,141.68,None,6.29,16.84,None,None,40.33,247.8,54.52,2068.98,22,1.44,1.41,18.27,-115.22,None,5.45,105.12,96.52,13.23,None,0.87,0.04,None,244,17,6,1,1,11,0,14.4,40.7,244.0,22.2,800.0
2876,2697.73,8.5,19.8,140.86,None,7.11,17.32,None,None,40.3,248.2,54.5,2068.74,22,1.43,1.41,18.28,-416.99,None,5.5,106.12,97.44,13.36,None,0.91,0.04,None,260,17,5,1,1,11,12,15.3,52.0,260.0,23.6,800.0
2877,2698.58,8.5,19.14,140.46,None,7.52,17.66,None,None,40.07,251.1,54.41,2080.56,22,1.43,1.41,18.29,-864.89,None,5.56,107.12,98.36,13.48,None,0.93,0.04,None,271,17,6,1,2,11,12,15.9,45.2,271.0,24.6,800.0
2878,2699.43,8.5,18.86,140.19,None,7.78,17.94,None,None,39.85,253.2,54.28,2091.17,22,1.43,1.41,18.3,-154.49,None,5.61,108.12,99.28,13.61,None,0.95,0.04,None,234,18,6,1,1,10,0,13.0,39.0,234.0,23.4,800.0
2879,2700.27,8.5,18.87,140.41,None,7.56,17.88,None,None,39.92,252.6,54.23,2091.39,22,1.43,1.41,18.32,-748.03,None,5.66,109.11,100.2,13.73,None,0.94,0.04,None,238,18,6,1,1,10,11,13.2,39.7,238.0,23.8,800.0
2880,2701.12,8.5,18.81,140.26,None,7.71,18.28,None,None,40.15,253.1,54.23,2091.02,22,1.43,1.41,18.33,-628.09,None,5.71,110.11,101.12,13.86,None,0.94,0.04,None,256,19,7,1,1,10,0,13.5,36.6,256.0,25.6,800.0
2881,2701.97,8.5,18.31,140.18,None,7.79,18.53,None,None,40.42,252.7,54.43,2091.31,22,1.43,1.41,18.34,-225.62,None,5.76,111.11,102.04,13.99,None,0.95,0.04,None,266,19,7,1,1,10,11,14.0,38.0,266.0,26.6,800.0
2882,2702.81,8.5,17.06,140.03,None,7.94,18.13,None,None,39.94,252.8,100.13,2091.31,21,1.43,1.41,18.35,-183.83,None,5.82,112.11,102.96,14.11,None,0.97,0.03,None,212,19,7,1,1,10,11,11.2,30.3,212.0,21.2,800.0
2883,2703.66,8.5,16.79,139.91,None,8.07,18.24,None,None,40.53,253.0,101.43,2091.44,21,1.43,1.41,18.36,-187.52,None,5.87,113.11,103.88,14.24,None,0.98,0.03,None,211,19,7,1,1,10,0,11.1,30.1,211.0,21.1,800.0
2884,2704.51,8.5,16.16,138.03,None,9.94,17.84,None,None,39.54,252.9,101.48,2091.43,21,1.43,1.41,18.37,-125.79,None,5.92,114.11,104.8,14.37,None,1.05,0.03,None,200,19,7,1,1,11,0,10.5,28.6,200.0,18.2,800.0
2885,2705.35,8.5,16.44,139.54,None,8.43,17.73,None,None,40.2,253.1,101.53,2091.33,21,1.43,1.41,18.38,-853.58,None,5.97,115.11,105.72,14.49,None,0.99,0.03,None,200,19,7,1,2,11,0,10.5,28.6,200.0,18.2,800.0
2886,2706.2,8.5,16.61,139.66,None,8.31,17.83,None,None,39.47,253.3,101.52,2091.38,21,1.43,1.41,18.38,-167.87,None,6.02,116.11,106.64,14.62,None,0.99,0.03,None,202,19,7,1,2,11,0,10.6,28.9,202.0,18.4,800.0
2887,2707.04,8.5,16.31,139.84,None,8.13,17.8,None,None,40.38,251.9,101.46,2091.4,22,1.43,1.41,18.38,-202.74,None,6.08,117.11,107.56,14.74,None,0.98,0.04,None,225,19,7,1,2,10,0,11.8,32.1,225.0,22.5,800.0
2888,2707.89,8.5,16.75,139.89,None,8.08,17.64,None,None,40.5,251.0,101.41,2091.32,22,1.43,1.41,18.39,-125.48,None,6.13,118.11,108.48,14.87,None,0.98,0.03,None,204,18,7,1,2,11,10,11.3,29.1,204.0,18.5,800.0
2889,2708.74,8.5,16.39,139.71,None,8.26,17.77,None,None,40.2,250.6,101.44,2091.45,22,1.43,1.41,18.39,-109.74,None,6.18,119.1,109.39,15.0,None,0.99,0.03,None,202,19,7,1,1,11,11,10.6,28.9,202.0,18.4,800.0
2890,2709.58,8.5,16.23,139.82,None,8.15,17.95,None,None,40.43,251.2,101.33,2091.32,22,1.43,1.4,18.38,-130.77,None,6.23,120.1,110.31,15.12,None,0.98,0.03,None,197,19,7,1,1,10,0,10.4,28.1,197.0,19.7,800.0
2891,2710.43,8.5,16.44,139.69,None,8.28,18.09,None,None,39.64,250.7,101.33,2091.48,21,1.43,1.41,18.38,-93.13,None,6.28,121.1,111.23,15.25,None,0.99,0.03,None,195,19,7,1,2,11,0,10.3,27.9,195.0,17.7,800.0
2892,2711.27,8.5,16.46,139.61,None,8.36,18.1,None,None,40.43,250.2,101.25,2091.51,21,1.44,1.41,18.38,-102.69,None,6.34,122.1,112.15,15.37,None,0.99,0.03,None,180,19,7,1,1,11,0,9.5,25.7,180.0,16.4,800.0
2893,2712.12,8.5,16.22,139.65,None,8.32,18.04,None,None,40.2,250.2,101.29,2091.54,22,1.43,1.41,18.37,-102.42,None,6.39,123.1,113.07,15.5,None,0.99,0.03,None,188,19,7,1,2,10,0,9.9,26.9,188.0,18.8,800.0
2894,2712.96,8.5,16.06,139.72,None,8.25,17.78,None,None,39.71,250.0,101.21,2091.37,22,1.43,1.41,18.37,-114.03,None,6.44,124.1,113.99,15.63,None,0.99,0.03,None,165,18,7,1,1,10,0,9.2,23.6,165.0,16.5,800.0
2895,2713.81,8.5,15.85,139.78,None,8.19,17.93,None,None,40.22,249.9,101.19,2091.32,22,1.43,1.41,18.37,-158.35,None,6.49,125.1,114.91,15.75,None,0.99,0.03,None,175,19,7,1,1,10,0,9.2,25.0,175.0,17.5,800.0
2896,2714.65,8.5,17.44,139.94,None,8.04,17.79,None,None,40.55,250.6,101.1,2091.46,22,1.43,1.4,18.37,-194.2,None,6.54,126.1,115.83,15.88,None,0.97,0.03,None,199,20,7,1,1,10,0,9.9,28.4,199.0,19.9,800.0
2897,2715.5,8.5,17.13,140.24,None,7.73,17.85,None,None,40.17,250.8,101.0,2091.43,22,1.43,1.41,18.37,-668.34,None,6.59,127.1,116.75,16.0,None,0.96,0.03,None,198,19,7,1,2,10,0,10.4,28.3,198.0,19.8,800.0
2898,2716.34,8.5,16.37,140.16,None,7.81,17.84,None,None,40.12,250.6,101.03,2091.41,22,1.43,1.41,18.37,-199.19,None,6.65,128.1,117.67,16.13,None,0.97,0.03,None,208,19,7,1,1,10,0,10.9,29.7,208.0,20.8,800.0
2899,2717.19,8.5,16.7,140.23,None,7.74,17.86,None,None,40.07,251.1,100.97,2091.44,22,1.43,1.41,18.37,-872.26,None,6.7,129.09,118.59,16.26,None,0.96,0.03,None,201,20,8,1,2,10,0,10.1,25.1,201.0,20.1,800.0
2900,2718.03,8.5,16.86,140.39,None,7.58,17.99,None,None,39.99,251.4,100.91,2091.35,21,1.44,1.41,18.36,-158.28,None,6.75,130.09,119.51,16.38,None,0.96,0.04,None,229,21,8,1,2,11,0,10.9,28.6,229.0,20.8,800.0
2901,2718.88,8.5,16.47,140.47,None,7.51,17.92,None,None,39.54,251.1,100.85,2091.42,21,1.43,1.41,18.36,-142.0,None,6.8,131.09,120.43,16.51,None,0.96,0.04,None,244,21,7,1,2,11,8,11.6,34.9,244.0,22.2,800.0
2902,2719.72,8.5,16.48,140.18,None,7.79,18.25,None,None,40.02,251.1,100.8,2091.44,21,1.43,1.41,18.35,-151.54,None,6.85,132.09,121.35,16.63,None,0.97,0.04,None,239,20,7,1,2,11,0,11.9,34.1,239.0,21.7,800.0
