DEPT,DVER,BDIA,ROPA,HKLA,HKLX,WOBA,TQA,TQX,RPMA,RPMB,SPPA,TVA,MFIA,MFOA,MDIA,MDOA,MTIA,MTOA,ECDT,BDTI,BDDI,BRVC,TCTI,FPPG,DXC,GASX,HSX,MTHA,ETHA,PRPA,IBTA,NBTA,IPNA,NPNA,C1C2,C1C3,C1C4,C1C5,LITH
4446,2728.57,8.5,24.89,131.21,131.94,7.3,22.53,26.14,None,199.53,260.95,66.27,2785.57,16.12,1.31,1.31,36.05,58.05,1.48,39.82,750.46,894.8,50.84,1.29,0.89,0.0263,0,161.7,18.0,7.5,2.2,2.2,3.6,0.5,9.0,21.6,74.4,45.1,None
4447,2728.64,8.5,25.68,130.96,131.58,7.56,22.94,26.29,None,199.29,261.02,66.19,2785.48,16.03,1.3,1.31,36.05,58.07,1.48,39.86,751.46,895.74,50.88,1.29,0.89,0.0265,0,165.9,18.2,7.4,2.6,3.0,4.2,0.6,9.1,22.3,64.6,39.8,None
4448,2728.71,8.5,25.32,130.66,131.32,7.85,22.96,26.64,None,199.51,261.18,66.18,2785.42,16.1,1.31,1.31,36.05,58.1,1.48,39.89,752.46,896.7,50.92,1.27,0.9,0.0268,0,166.3,17.8,7.3,2.5,2.2,4.3,0.6,9.3,22.7,65.8,38.8,None
4449,2728.78,8.5,25.26,130.91,131.61,7.6,22.93,25.96,None,199.49,261.81,66.05,2785.53,15.96,1.3,1.31,36.05,58.05,1.48,39.93,753.47,897.67,50.96,1.28,0.89,0.0265,0,164.2,17.8,7.4,2.5,2.2,4.3,0.7,9.2,22.3,66.5,38.3,None
4450,2728.85,8.5,26.31,130.92,131.61,7.59,22.45,27.76,None,199.5,261.88,66.06,2785.6,16.3,1.3,1.31,36.05,57.97,1.48,39.97,754.46,898.59,50.99,1.29,0.89,0.0267,0,162.1,17.6,7.4,2.5,2.1,3.9,0.8,9.2,22.0,65.5,41.3,700.0
4451,2728.91,8.5,26.89,130.63,131.3,7.88,22.96,25.88,None,199.46,261.83,65.99,2785.56,16.06,1.3,1.31,36.06,57.85,1.48,40.01,755.46,899.48,51.03,1.28,0.89,0.0263,0,158.6,17.6,7.2,2.6,2.0,4.4,0.8,9.0,22.0,60.6,36.3,None
4452,2728.98,8.5,26.36,130.77,131.68,7.74,22.86,25.67,None,199.53,262.07,66.0,2785.41,16.26,1.3,1.31,36.06,57.77,1.48,40.05,756.46,900.4,51.07,1.28,0.89,0.0267,0,156.2,17.5,7.0,2.7,1.8,4.5,0.3,8.9,22.2,58.2,34.8,None
4453,2729.05,8.5,26.89,130.65,131.42,7.86,22.84,25.35,None,199.48,261.97,65.85,2785.55,16.09,1.3,1.31,36.06,57.72,1.48,40.08,757.46,901.3,51.1,1.28,0.89,0.0263,0,155.7,17.3,7.1,2.8,2.3,4.5,0.4,9.0,21.9,56.4,34.7,None
4454,2729.12,8.5,26.39,130.72,131.49,7.79,22.82,25.94,None,199.51,262.05,65.8,2785.43,15.89,1.3,1.31,36.07,57.55,1.48,40.12,758.47,902.23,51.14,1.28,0.89,0.0264,0,155.7,17.3,7.1,2.4,2.3,5.0,0.6,9.0,21.9,64.0,31.4,None
4455,2729.19,8.5,25.4,130.89,131.37,7.62,22.42,25.15,None,199.47,261.97,65.85,2785.39,16.25,1.3,1.31,36.07,57.45,1.48,40.16,759.46,903.18,51.17,1.28,0.89,0.0264,0,153.7,17.6,7.2,2.6,2.0,4.5,0.5,8.7,21.5,59.8,34.0,700.0
4456,2729.25,8.5,25.89,130.78,131.44,7.73,22.13,25.7,None,199.33,262.07,65.84,2785.38,15.91,1.3,1.31,36.06,57.32,1.48,40.2,760.46,904.11,51.21,1.28,0.89,0.0262,0,149.2,17.9,7.2,2.5,2.1,4.6,0.6,8.3,20.7,58.9,32.5,None
4457,2729.31,8.5,25.54,130.48,131.04,8.03,22.43,25.53,None,199.59,261.84,65.78,2785.37,15.83,1.3,1.31,36.06,57.34,1.48,40.24,761.46,905.06,51.25,1.27,0.9,0.0317,0,193.5,17.9,7.4,2.8,2.3,4.6,0.9,10.8,26.0,69.2,42.1,None
4458,2729.37,8.5,25.57,130.54,131.11,7.97,22.47,25.59,None,199.5,262.0,65.76,2785.36,15.78,1.3,1.3,36.06,55.12,1.48,40.28,762.49,906.03,51.28,1.27,0.9,0.0276,0,193.5,16.3,6.8,2.8,2.0,4.7,0.5,11.8,28.3,69.2,41.5,None
4459,2729.43,8.5,25.75,130.5,131.08,8.02,22.26,25.41,None,199.55,262.09,65.78,2785.35,15.79,1.3,1.3,36.06,51.67,1.48,40.32,763.47,906.95,51.32,1.27,0.9,0.0218,0,120.8,13.6,5.7,2.6,1.5,4.5,0.5,8.9,21.2,45.7,26.8,None
4460,2729.49,8.5,25.62,130.73,131.42,7.79,22.47,26.4,None,199.57,262.11,65.76,2785.28,15.83,1.3,1.3,36.06,51.67,1.48,40.36,764.47,907.9,51.35,1.28,0.9,0.0221,0,127.6,14.1,6.0,2.2,1.7,4.6,0.5,9.0,21.3,57.0,28.0,700.0
4461,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1.3,None,53.57,None,None,None,None,None,None,None,0.0249,0,145.3,15.8,7.0,2.2,1.6,4.6,0.5,9.2,20.8,65.9,31.9,None
4462,2729.62,8.5,26.93,131.24,132.23,7.27,22.0,25.11,None,199.48,261.81,65.62,2785.29,15.64,1.3,1.3,36.06,57.0,1.48,40.43,766.48,909.79,51.42,1.31,0.87,0.0257,0,152.7,15.9,6.7,2.1,2.0,4.9,0.7,9.6,22.7,71.2,31.0,None
4463,2729.68,8.5,25.43,130.78,131.56,7.74,21.89,25.89,None,199.47,261.65,65.63,2785.31,15.7,1.3,1.3,36.06,57.81,1.48,40.47,767.47,910.74,51.46,1.28,0.89,0.0262,0,155.5,16.0,6.9,2.3,1.8,4.9,0.3,9.7,22.6,66.5,31.5,None
4464,2729.74,8.5,25.9,130.62,131.27,7.89,22.08,25.83,None,199.54,261.51,65.73,2785.27,15.63,1.3,1.3,36.06,57.87,1.48,40.51,768.47,911.68,51.5,1.27,0.9,0.0267,0,163.5,16.1,6.8,2.2,2.0,5.0,0.4,10.2,24.0,73.3,32.8,None
4465,2729.8,8.5,25.27,130.62,131.18,7.89,22.23,25.25,None,199.3,261.68,65.66,2785.21,15.76,1.3,1.3,36.06,57.77,1.48,40.55,769.46,912.62,51.53,1.27,0.9,0.0262,0,151.9,16.2,6.8,2.4,1.9,5.0,0.5,9.4,22.4,63.6,30.5,None
4466,2729.86,8.5,25.79,130.43,131.04,8.08,22.87,26.6,None,199.44,261.4,65.54,2785.27,15.77,1.3,1.31,36.06,57.96,1.48,40.59,770.46,913.56,51.57,1.27,0.9,0.0267,0,155.4,16.4,7.1,2.5,2.0,5.0,0.5,9.5,21.8,63.0,31.0,None
4467,2729.92,8.5,25.56,130.36,131.27,8.15,22.64,26.92,None,199.37,261.84,65.58,2785.26,15.86,1.3,1.31,36.05,58.06,1.48,40.63,771.45,914.5,51.6,1.26,0.91,0.0268,0,155.4,16.5,7.0,2.6,1.8,5.1,0.9,9.4,22.3,60.9,30.3,None
4468,2729.98,8.5,13.77,130.83,138.06,7.75,20.16,26.19,None,199.42,261.16,65.7,2785.18,15.46,1.3,1.31,36.05,58.14,1.48,40.71,772.5,916.79,51.79,1.14,1.01,0.0349,0,216.8,17.9,7.5,2.9,2.3,5.3,0.7,12.1,28.9,74.0,41.0,None
4469,2730.04,8.5,19.04,133.74,135.42,6.14,20.93,26.19,None,199.31,262.59,67.12,2785.39,15.15,1.3,1.3,36.06,55.63,1.47,40.76,773.46,918.01,51.84,1.27,0.9,0.0327,0,206.6,15.6,6.9,3.3,2.3,5.2,0.9,13.3,29.8,62.8,39.9,None
4470,2730.1,8.5,19.66,133.66,134.92,6.22,21.49,26.43,None,199.57,263.86,65.19,2785.39,15.38,1.3,1.29,36.06,50.46,1.47,40.81,774.46,919.24,51.89,1.28,0.9,0.0224,0,112.5,12.9,5.5,3.6,1.6,5.4,1.0,8.7,20.5,31.1,21.0,700.0
4471,2730.16,8.5,19.65,133.59,134.82,6.29,21.14,24.59,None,199.55,263.68,64.69,2785.26,15.51,1.3,1.28,36.07,50.19,1.47,40.86,775.46,920.48,51.94,1.28,0.9,0.0213,0,106.1,12.5,5.4,2.8,1.4,5.4,0.5,8.5,19.6,38.1,19.8,None
4472,2730.23,8.5,20.32,133.71,134.71,6.17,21.1,24.71,None,199.48,263.56,64.58,2785.31,15.75,1.3,1.29,36.07,50.85,1.47,40.91,776.46,921.67,51.99,1.29,0.89,0.0206,0,101.2,12.1,5.6,2.5,1.6,5.2,0.7,8.4,18.0,41.2,19.5,None
4473,2730.29,8.5,24.08,133.39,134.8,6.49,21.95,25.3,None,199.53,263.64,64.48,2785.31,15.76,1.3,1.29,36.07,50.38,1.47,40.95,777.47,922.69,52.03,1.31,0.87,0.0191,0,89.2,11.5,5.2,2.3,1.7,5.4,0.4,7.8,17.1,39.3,16.5,None
4474,2730.35,8.5,24.94,133.31,134.3,6.57,22.44,25.52,None,199.41,263.64,64.34,2785.14,15.55,1.3,1.28,36.07,49.92,1.47,40.99,778.46,923.64,52.07,1.32,0.86,0.0175,0,79.3,10.3,4.9,2.1,1.1,5.4,0.4,7.7,16.2,38.2,14.6,None
4475,2730.41,8.5,25.35,133.17,135.04,6.72,22.2,25.41,None,199.57,263.41,64.28,2785.37,15.7,1.3,1.29,36.07,49.91,1.48,41.03,779.46,924.61,52.11,1.31,0.86,0.0214,0,116.2,11.3,4.9,2.0,1.3,4.6,0.2,10.2,23.7,59.1,25.1,None
4476,2730.47,8.5,23.77,132.95,134.35,6.93,22.45,25.98,None,199.41,262.85,64.27,2785.33,15.69,1.3,1.3,36.08,54.21,1.48,41.07,780.46,925.62,52.15,1.29,0.88,0.0227,0,130.5,12.5,5.6,1.8,1.5,4.9,0.7,10.4,23.5,71.1,26.7,None
4477,2730.53,8.5,24.47,132.93,133.92,6.95,22.37,25.59,None,199.57,262.51,64.14,2785.16,15.62,1.3,1.3,36.08,56.7,1.48,41.11,781.46,926.62,52.19,1.3,0.88,0.0306,0,199.8,14.5,6.2,2.1,2.1,4.6,0.7,13.8,32.1,94.6,43.2,None
4478,2730.59,8.5,24.56,133.2,134.04,6.68,22.37,25.28,None,199.45,262.41,64.11,2785.0,15.78,1.3,1.29,36.08,56.07,1.48,41.15,782.46,927.6,52.23,1.31,0.87,0.0239,0,137.8,13.1,5.9,1.9,1.6,4.8,0.6,10.6,23.5,73.8,28.9,None
4479,2730.65,8.5,24.33,133.1,134.16,6.78,22.48,25.53,None,199.42,262.25,64.11,2785.18,15.67,1.3,1.29,36.08,58.24,1.48,41.19,783.46,928.59,52.27,1.3,0.87,0.0256,0,152.4,14.5,6.5,2.2,1.9,5.2,0.6,10.5,23.3,69.3,29.5,None
4480,2730.71,8.5,24.74,133.01,134.2,6.87,22.52,25.56,None,199.45,262.01,64.03,2785.1,15.67,1.3,1.29,36.08,58.98,1.48,41.23,784.46,929.58,52.31,1.3,0.87,0.0259,0,157.0,15.4,6.7,2.3,2.3,5.1,0.9,10.2,23.4,68.6,31.0,700.0
4481,2730.78,8.5,24.6,132.98,133.85,6.9,22.17,26.83,None,199.29,261.47,64.12,2785.27,15.58,1.3,1.29,36.08,59.25,1.48,41.27,785.46,930.56,52.35,1.3,0.87,0.0274,0,159.4,15.4,6.7,2.5,2.3,6.2,0.7,10.3,23.7,64.8,25.8,None
4482,2730.84,8.5,24.53,132.88,133.97,7.0,22.54,26.03,None,199.4,261.3,64.04,2785.16,15.9,1.3,1.29,36.08,59.5,1.48,41.31,786.45,931.54,52.39,1.3,0.88,0.028,0,160.0,15.4,6.9,2.4,2.0,4.9,0.7,10.4,23.1,66.4,32.8,None
4483,2730.9,8.5,23.04,134.07,137.68,5.81,21.15,25.95,None,199.37,259.58,63.89,2783.23,15.69,1.3,1.3,36.09,59.91,1.48,41.36,787.47,933.01,52.79,1.33,0.85,0.0255,0,145.9,15.1,6.6,4.8,1.9,6.5,0.8,9.7,21.9,30.4,22.4,None
4484,2730.96,8.5,24.36,133.8,134.63,6.08,21.64,25.52,None,199.55,259.42,63.68,2782.47,15.82,1.3,1.3,36.1,60.13,1.48,41.4,788.46,934.0,52.83,1.33,0.85,0.0263,0,150.9,15.5,6.9,2.9,1.9,6.2,0.6,9.7,21.9,52.9,24.3,None
4485,2731.02,8.5,24.37,133.74,134.51,6.15,22.09,25.68,None,199.53,259.09,63.51,2782.38,15.88,1.3,1.3,36.1,60.18,1.48,41.44,789.46,934.99,52.87,1.33,0.85,0.0292,0,180.2,15.6,6.9,2.9,2.0,5.7,0.6,11.5,26.1,61.6,31.7,None
4486,2731.08,8.5,24.96,133.67,134.51,6.21,22.35,25.79,None,199.47,259.27,63.44,2782.32,15.86,1.3,1.3,36.1,60.33,1.48,41.48,790.46,935.96,52.91,1.33,0.85,0.0306,0,193.3,14.9,6.6,2.9,1.9,5.6,0.7,13.0,29.2,66.1,34.7,None
4487,2731.14,8.5,24.76,133.54,134.16,6.34,22.51,27.96,None,199.37,259.32,63.4,2782.64,15.77,1.3,1.3,36.1,60.31,1.48,41.52,791.47,936.94,52.95,1.33,0.85,0.0314,0,200.5,14.4,6.2,2.9,2.2,6.2,0.7,13.9,32.5,69.2,32.2,None
4488,2731.2,8.5,24.16,133.65,134.35,6.23,22.31,26.34,None,199.42,259.8,63.31,2782.58,15.86,1.3,1.3,36.11,60.37,1.48,41.56,792.46,937.93,52.99,1.32,0.86,0.0306,0,204.4,13.6,5.7,2.9,2.0,5.6,0.5,15.1,36.1,71.4,36.3,None
4489,2731.26,8.5,24.92,133.72,134.49,6.16,22.93,26.76,None,199.56,260.0,63.35,2782.36,15.96,1.3,1.3,36.11,60.37,1.48,41.6,793.46,938.91,53.03,1.33,0.85,0.0302,0,207.6,11.4,5.3,2.7,2.0,5.5,0.5,18.3,39.3,77.0,37.7,None
4490,2731.32,8.5,24.76,133.7,134.71,6.18,22.64,26.76,None,199.47,260.11,63.31,2782.42,15.73,1.3,1.3,36.11,60.37,1.48,41.64,794.46,939.89,53.07,1.33,0.85,0.0313,0,211.9,10.6,4.9,2.7,1.8,5.7,0.7,20.1,42.8,79.1,37.3,700.0
4491,2731.39,8.5,11.04,135.61,137.04,4.27,18.29,23.6,None,199.45,259.57,62.98,2782.18,15.38,1.3,1.3,36.14,60.58,1.48,41.73,795.45,942.63,53.72,1.27,0.9,0.0286,0,205.7,10.9,5.3,3.2,1.8,7.2,0.7,18.9,38.7,63.8,28.7,None
4492,2731.45,8.5,10.42,135.69,136.63,4.19,18.27,23.09,None,199.47,259.36,63.23,2782.27,15.64,1.3,1.3,36.15,60.92,1.48,41.83,796.46,944.96,53.81,1.26,0.91,0.0219,0,113.4,7.6,3.7,3.2,1.1,7.3,0.8,15.0,31.1,35.9,15.5,None
4493,2731.51,8.5,10.45,135.41,136.68,4.47,18.75,25.8,None,199.48,256.83,63.2,2767.55,15.22,1.3,1.3,36.15,60.82,1.48,41.92,797.45,947.28,53.91,1.24,0.93,0.0232,0,119.1,8.5,4.0,3.6,1.8,6.6,0.7,14.0,29.9,33.6,18.1,None
4494,2731.57,8.5,10.45,135.29,136.4,4.59,19.39,27.76,None,199.16,259.84,63.18,2788.57,15.29,1.3,1.3,36.16,60.99,1.48,42.02,798.45,949.59,54.0,1.24,0.93,0.0239,0,122.4,9.1,4.3,3.1,1.4,7.7,0.6,13.4,28.4,39.8,15.8,None
4495,2731.63,8.5,10.42,135.05,136.4,4.83,18.88,27.89,None,199.43,260.08,63.07,2788.61,15.33,1.3,1.3,36.16,61.03,1.48,42.11,799.46,951.92,54.1,1.22,0.94,0.0238,0,121.3,9.0,4.3,3.2,1.2,7.3,0.7,13.4,28.1,38.4,16.7,None
4496,2731.69,8.5,10.47,134.96,135.63,4.92,18.67,22.01,None,199.51,259.99,63.04,2788.55,15.62,1.3,1.29,36.16,52.49,1.48,42.21,800.46,954.24,54.19,1.22,0.95,0.0323,0,186.4,9.7,4.4,3.2,1.3,7.3,1.0,19.2,42.5,57.9,25.6,None
4497,2731.73,8.5,10.45,135.17,135.92,4.71,18.88,24.3,None,199.44,259.37,62.92,2788.49,15.45,1.3,1.28,36.15,52.14,1.48,42.3,801.46,956.55,54.29,1.23,0.93,0.0195,0,92.8,8.0,3.8,2.8,1.0,7.5,1.1,11.6,24.4,33.1,12.4,None
4498,2731.78,8.5,10.38,135.33,136.47,4.55,19.32,28.08,None,199.14,258.64,62.83,2788.35,15.59,1.3,1.29,36.15,58.6,1.48,42.4,802.45,958.87,54.38,1.24,0.93,0.0221,0,119.5,8.6,4.2,2.4,1.2,6.7,0.4,13.9,28.7,50.5,17.7,None
4499,2731.83,8.5,10.53,135.51,136.92,4.37,19.51,27.41,None,199.1,258.18,62.78,2788.18,15.54,1.3,1.29,36.15,59.5,1.48,42.5,803.45,961.17,54.48,1.25,0.92,0.0234,0,125.6,11.1,4.9,2.4,1.6,6.8,0.6,11.3,25.8,52.9,18.3,None
4500,2731.88,8.5,10.39,135.05,136.28,4.83,19.4,28.03,None,198.86,257.51,62.67,2788.27,15.64,1.31,1.29,36.15,59.79,1.48,42.59,804.45,963.49,54.57,1.23,0.94,0.0231,0,116.2,11.6,5.3,2.4,1.5,6.4,0.8,10.0,21.8,49.4,18.1,700.0
4501,2731.93,8.5,10.42,135.04,135.92,4.84,19.57,27.71,None,198.86,256.99,62.63,2788.2,15.61,1.31,1.29,36.15,59.93,1.48,42.69,805.46,965.81,54.67,1.23,0.94,0.0219,0,106.3,12.3,5.6,2.5,1.5,6.2,0.6,8.6,19.0,42.2,17.0,None
4502,2731.97,8.5,10.46,134.99,135.8,4.89,19.09,25.78,None,199.38,257.09,62.55,2788.14,15.45,1.31,1.29,36.15,60.11,1.48,42.78,806.46,968.13,54.76,1.22,0.94,0.022,0,119.6,13.7,6.1,2.6,1.7,7.1,0.7,8.7,19.6,46.6,16.9,None
4503,2732.02,8.5,10.39,135.03,135.82,4.85,19.01,23.18,None,199.4,257.17,62.47,2788.12,15.58,1.31,1.29,36.15,60.16,1.49,42.88,807.45,970.45,54.86,1.23,0.94,0.0231,0,100.6,15.6,6.7,2.8,2.1,7.0,0.5,6.4,14.9,35.6,14.4,None
4504,2732.07,8.5,10.5,135.05,135.66,4.83,18.9,22.31,None,199.48,257.08,62.36,2788.18,15.48,1.31,1.3,36.15,60.23,1.49,42.97,808.46,972.76,54.95,1.23,0.94,0.0233,0,108.6,16.9,7.2,3.3,1.9,7.2,0.7,6.4,15.2,32.5,15.1,None
4505,2732.12,8.5,10.48,134.99,135.82,4.89,18.95,23.14,None,199.53,257.34,62.3,2788.18,15.43,1.31,1.3,36.15,60.39,1.49,43.07,809.46,975.08,55.05,1.23,0.94,0.0231,0,102.6,16.2,7.0,2.8,2.0,7.3,0.7,6.3,14.7,36.4,14.0,None
4506,2732.16,8.5,10.39,134.82,135.47,5.06,19.16,22.27,None,199.49,257.34,62.24,2788.15,15.33,1.31,1.3,36.15,60.38,1.49,43.17,810.46,977.41,55.14,1.21,0.95,0.0224,0,98.2,15.0,6.5,2.9,1.7,7.4,0.5,6.5,15.1,34.2,13.3,None
4507,2732.21,8.5,10.5,135.05,135.85,4.83,19.0,22.25,None,199.53,257.39,62.25,2788.09,15.42,1.31,1.3,36.15,60.49,1.49,43.26,811.45,979.71,55.24,1.23,0.94,0.022,0,96.1,14.6,6.2,2.7,1.7,7.4,0.7,6.6,15.5,36.1,13.1,None
4508,2732.26,8.5,10.41,135.23,136.32,4.65,18.83,22.98,None,199.51,257.48,62.23,2787.99,15.65,1.31,1.3,36.15,60.63,1.49,43.36,812.46,982.04,55.33,1.24,0.93,0.0205,0,93.5,13.5,5.9,2.9,1.7,7.2,0.8,6.9,15.8,32.5,13.0,None
4509,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1.3,None,60.73,None,None,None,None,None,None,None,0.0196,0,89.8,11.3,5.0,2.9,1.4,8.3,0.7,8.0,17.8,30.9,10.8,None
4510,2732.35,8.5,10.05,135.14,136.13,6.11,18.87,22.94,None,199.51,260.3,61.6,2788.1,15.2,1.31,1.3,36.12,60.94,1.49,43.59,814.46,988.58,55.7,1.15,1.0,0.0182,0,74.8,10.2,4.9,2.9,1.3,8.1,0.7,7.3,15.3,25.4,9.2,700.0
4511,2732.4,8.5,10.06,135.19,136.3,6.06,18.87,23.15,None,199.53,260.07,61.39,2788.07,15.16,1.31,1.3,36.13,60.88,1.49,43.77,816.35,993.13,55.88,1.16,1.0,0.0187,0,77.9,9.8,4.4,3.2,1.2,8.9,0.8,8.0,17.6,24.3,8.7,None
4512,2732.45,8.5,10.08,135.21,136.37,6.04,18.62,23.31,None,199.53,260.27,61.38,2788.02,15.36,1.31,1.3,36.13,60.96,1.48,43.87,817.35,995.54,55.98,1.16,1.0,0.0184,0,76.5,8.1,3.7,3.1,1.0,10.2,0.4,9.4,20.9,24.9,7.5,None
4513,2732.5,8.5,10.08,135.26,135.99,5.99,18.59,22.49,None,199.54,260.49,61.37,2787.89,15.32,1.31,1.3,36.15,60.93,1.48,43.97,818.35,997.95,56.08,1.16,1.0,0.0188,0,78.0,8.3,3.7,3.0,1.1,9.0,1.3,9.4,20.9,25.9,8.7,None
4514,2732.54,8.5,10.08,135.01,135.97,6.24,18.68,22.15,None,199.52,260.27,75.32,2788.0,15.21,1.31,1.3,36.15,61.02,1.48,44.07,819.35,1000.35,56.17,1.15,1.0,0.0182,0,80.3,8.1,3.7,3.7,1.0,7.7,0.4,9.9,21.5,21.4,10.4,None
4515,2732.59,8.5,10.07,135.27,136.16,5.98,18.55,22.04,None,199.54,260.06,61.88,2787.93,15.35,1.31,1.3,36.16,61.1,1.48,44.17,820.35,1002.76,56.27,1.16,0.99,0.0176,0,82.2,7.8,3.7,3.0,1.1,8.1,0.8,10.5,22.1,27.1,10.2,None
4516,2732.64,8.5,10.08,135.12,136.06,6.13,18.58,21.21,None,199.52,259.87,61.22,2787.88,15.34,1.31,1.3,36.16,61.1,1.48,44.27,821.36,1005.18,56.37,1.15,1.0,0.0177,0,81.6,8.0,3.7,3.3,1.0,8.1,0.7,10.2,22.3,24.8,10.1,None
4517,2732.69,8.5,10.05,135.08,136.06,6.17,18.81,23.06,None,199.44,259.54,61.19,2787.85,15.35,1.31,1.3,36.16,61.24,1.49,44.37,822.35,1007.57,56.47,1.15,1.0,0.0182,0,84.5,8.7,4.0,3.0,1.1,8.0,0.7,9.7,20.9,28.5,10.6,None
4518,2732.73,8.5,10.08,135.27,136.13,5.98,18.91,25.44,None,199.42,259.16,61.03,2787.81,15.31,1.31,1.3,36.17,61.29,1.49,44.47,823.35,1009.98,56.57,1.16,0.99,0.0178,0,85.3,9.0,4.1,3.1,1.2,7.8,0.6,9.5,20.8,27.8,10.9,None
4519,2732.78,8.5,10.1,135.1,136.11,6.15,18.94,24.88,None,199.47,259.08,60.92,2787.84,15.15,1.31,1.3,36.17,61.3,1.49,44.57,824.35,1012.37,56.66,1.15,1.0,0.0185,0,85.3,9.1,4.2,3.0,1.2,7.9,0.6,9.3,20.2,28.7,10.8,None
4520,2732.83,8.5,10.04,134.99,135.92,6.26,19.17,25.04,None,199.44,258.88,60.86,2787.87,15.38,1.31,1.3,36.17,57.63,1.49,44.67,825.35,1014.79,56.76,1.15,1.0,0.0239,0,132.0,9.5,4.5,3.1,1.3,8.3,0.6,13.9,29.4,42.8,15.9,700.0
4521,2732.88,8.5,10.08,135.07,135.75,6.18,19.06,23.07,None,199.55,258.59,60.82,2787.79,15.2,1.31,1.31,36.17,56.18,1.49,44.77,826.35,1017.18,56.86,1.15,1.0,0.0172,0,71.4,9.2,4.4,3.0,2.8,8.0,0.6,7.7,16.3,24.0,8.9,None
4522,2732.93,8.5,10.07,135.13,135.9,6.12,18.98,23.19,None,199.46,258.46,60.88,2787.89,15.19,1.31,1.29,36.17,58.75,1.48,44.87,827.35,1019.59,56.96,1.15,1.0,0.0175,0,75.5,9.7,4.5,2.7,1.4,7.8,0.6,7.8,16.8,27.9,9.7,None
4523,2732.97,8.5,10.11,135.05,135.94,6.2,19.0,22.42,None,199.51,258.6,60.8,2787.84,15.37,1.3,1.3,36.18,59.94,1.48,44.96,828.35,1022.0,57.06,1.15,1.0,0.0181,0,80.4,10.1,4.9,2.6,1.3,8.2,0.5,7.9,16.5,30.5,9.8,None
4524,2733.02,8.5,10.1,135.04,136.28,6.21,19.13,24.68,None,199.46,258.44,60.66,2787.83,15.08,1.3,1.3,36.18,60.33,1.48,45.06,829.35,1024.39,57.15,1.15,1.0,0.0187,0,82.7,11.5,5.4,2.7,1.4,7.5,0.6,7.2,15.3,31.2,11.0,None
4525,2733.07,8.5,9.95,134.99,135.85,6.26,19.31,24.13,None,199.42,258.49,60.67,2787.73,15.23,1.3,1.3,36.18,60.51,1.48,45.16,830.35,1026.79,57.25,1.14,1.01,0.0185,0,85.8,11.5,5.2,2.7,2.8,7.7,0.4,7.5,16.4,32.0,11.1,None
4526,2733.12,8.5,10.09,135.12,136.06,6.13,19.01,24.79,None,199.44,258.56,60.68,2787.78,15.31,1.3,1.3,36.19,60.48,1.48,45.26,831.35,1029.18,57.35,1.15,1.0,0.0187,0,90.6,11.4,5.0,2.8,1.3,7.1,0.8,8.0,17.9,32.2,12.8,None
4527,2733.16,8.5,10.11,134.92,136.02,6.32,18.84,25.04,None,199.47,258.51,60.55,2787.84,15.15,1.3,1.3,36.2,60.6,1.48,45.36,832.35,1031.55,57.45,1.14,1.01,0.0187,0,91.7,12.2,5.3,2.8,1.5,7.2,3.6,7.5,17.4,32.6,12.7,None
4528,2733.21,8.5,10.12,135.1,136.4,6.15,18.71,24.89,None,199.47,258.8,60.53,2787.74,15.18,1.3,1.3,36.2,60.57,1.48,45.46,833.35,1033.92,57.55,1.15,1.0,0.0202,0,94.8,14.4,6.0,2.8,1.6,7.0,0.8,6.6,15.7,34.0,13.5,None
4529,2733.26,8.5,10.05,135.08,136.21,6.17,18.81,23.84,None,199.44,259.01,60.56,2787.71,15.02,1.3,1.3,36.2,60.76,1.48,45.56,834.35,1036.31,57.64,1.15,1.0,0.0225,0,102.3,15.2,6.4,2.9,4.1,8.0,0.8,6.7,16.0,35.3,12.8,None
4530,2733.31,8.5,10.14,135.24,136.49,6.01,18.71,23.5,None,199.55,259.02,60.45,2787.76,15.18,1.3,1.3,36.2,61.03,1.48,45.66,835.35,1038.69,57.74,1.16,1.0,0.0226,0,100.7,14.4,6.0,3.0,1.6,7.7,2.1,7.0,16.9,33.7,13.1,700.0
4531,2733.35,8.5,10.44,134.91,135.9,6.34,18.65,21.91,None,199.42,258.22,60.38,2787.69,15.07,1.3,1.3,36.21,61.1,1.48,45.75,836.35,1040.98,57.84,1.15,1.0,0.0224,0,98.6,15.9,6.6,3.2,1.8,8.9,0.8,6.2,15.0,30.8,11.0,None
4532,2733.4,8.5,10.39,134.84,135.68,6.41,18.86,21.98,None,199.47,256.81,56.81,2787.79,15.07,1.3,1.3,36.21,61.17,1.48,45.85,837.35,1043.28,57.93,1.14,1.01,0.0238,0,97.6,14.5,6.1,3.6,1.5,8.2,0.6,6.7,16.1,27.4,11.9,None
4533,2733.45,8.5,4.61,138.52,141.11,2.73,16.56,23.28,None,154.71,116.1,55.65,1595.17,9.85,1.31,1.29,36.18,57.53,1.41,46.07,838.35,1048.14,58.38,1.21,0.95,0.0295,0,157.6,15.2,6.0,3.1,1.5,8.1,0.8,10.4,26.5,50.5,19.6,None
