TDEP,DVER,BDIA,ROPA,HKLA,HKLX,WOBA,TQA,TQX,RPMA,RPMB,SPPA,TVA,MFOA,MFIA,MDOA,MDIA,MTOA,MTIA,MROA,MRIA,ECDT,BDTI,BDDI,BRTI,BRVC,TCTI,FPPG,DXC,GASA,GASX,HSA,HSX,MTHA,ETHA,PRPA,IBTA,NBTA,IPNA,NPNA,EPNA,C1C2,C1C3,C1C4,C1C5,LITH,WLFL,WLCL,CCAL,CDOL
3542,2760.09,8.5,15.09,135.55,136.92,4.36,19.15,21.03,180,180,184.17,53.57,2117.94,2222.78,1.28,1.28,-273.15,-273.15,0,0,1.33,49.62,965.39,72.18,486998.0,72.18,1.01,0.97,0.29,0.29,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,0.0,530,None,None,None,None
3543,2760.25,8.5,16.54,136.37,137.7,3.79,19.46,23.16,180,180,184.38,53.52,2103.95,2215.94,1.28,1.28,-273.15,-273.15,0,0,1.33,49.67,966.29,72.24,487574.0,72.24,1.06,0.92,0.06,0.08,0,0,570.5,0.0,2.88,0.0,0.0,0.0,0.0,None,232.26,197.83,14.49,0.0,530,None,None,None,None
3544,2760.42,8.5,15.29,136.6,140.45,3.34,20.12,29.17,178,178,182.58,53.46,2109.44,2231.98,1.28,1.28,-273.15,-273.15,0,0,1.33,49.74,967.19,72.29,488327.0,72.29,1.07,0.91,0.04,0.05,0,0,168.9,0.0,0.0,0.0,0.0,0.0,0.0,None,232.26,197.65,14.49,0.0,530,None,None,None,None
3545,2760.59,8.5,12.76,136.12,137.7,3.79,17.87,21.44,180,180,184.18,53.34,2142.32,2221.02,1.28,1.28,-273.15,-273.15,0,0,1.33,49.82,968.39,72.39,489233.0,72.39,1.01,0.97,0.07,0.07,0,0,403.4,1.34,1.18,0.0,0.0,0.0,0.0,None,97.23,111.44,14.49,0.0,530,None,None,None,None
3546,2760.75,8.5,14.97,135.94,137.31,4.01,18.44,21.05,180,180,184.39,53.27,2225.32,2217.39,1.28,1.28,-273.15,-273.15,0,0,1.33,49.88,969.29,72.45,489881.0,72.45,1.02,0.95,0.08,0.08,0,0,564.2,0.67,2.51,0.0,0.0,0.0,0.0,None,185.37,224.62,14.49,0.0,530,None,None,None,None
3547,2760.92,8.5,14.98,135.79,137.31,4.38,20.65,29.45,178,179,182.16,53.18,2224.05,2219.44,1.28,1.28,-273.15,-273.15,0,0,1.33,49.94,970.2,72.51,490533.0,72.51,1.0,0.97,0.29,0.29,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,0.0,530,None,None,None,None
3548,2761.08,8.5,13.09,136.1,137.31,4.1,18.3,21.49,180,180,184.15,53.08,2106.28,2227.26,1.28,1.28,-273.15,-273.15,0,0,1.33,50.04,971.4,72.6,491551.0,72.6,0.99,0.98,0.08,0.08,0,0,625.4,0.0,2.68,0.0,0.0,0.0,0.0,None,185.37,233.23,14.49,0.0,530,None,None,None,None
3549,2761.25,8.5,14.94,135.81,136.92,4.16,18.27,21.67,180,180,184.29,53.02,2150.62,2228.42,1.28,1.28,-273.15,-273.15,0,0,1.33,50.1,972.29,72.66,492199.0,72.66,1.01,0.96,0.08,0.08,0,0,633.5,0.0,2.75,0.0,0.0,0.0,0.0,None,185.37,230.35,14.49,0.0,530,None,None,None,None
3550,2761.41,8.5,14.95,136.36,138.1,3.74,18.1,20.46,180,180,184.66,52.97,2092.79,2227.93,1.28,1.28,-273.15,-273.15,0,0,1.33,50.16,973.2,72.72,492853.0,72.72,1.04,0.94,0.08,0.08,0,0,638.3,0.0,2.67,0.0,0.0,0.0,0.0,None,185.37,238.68,14.49,0.0,530,None,None,None,None
3551,2761.58,8.5,14.97,136.48,138.49,3.79,18.64,21.15,180,180,184.69,52.89,2157.37,2228.78,1.32,1.28,-273.15,-273.15,0,0,1.33,50.24,974.4,72.8,493717.0,72.8,1.04,0.94,0.29,0.29,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,0.0,530,None,None,None,None
3552,2761.74,8.5,14.95,135.41,138.88,4.2,18.1,20.64,180,180,184.71,53.13,2157.65,2221.61,1.28,1.28,-273.15,-273.15,0,0,1.33,50.3,975.29,72.86,494365.0,72.86,1.01,0.96,0.08,0.08,0,0,614.4,0.0,2.49,0.0,0.0,0.0,0.0,None,185.37,246.99,14.49,0.0,530,None,None,None,None
3553,2761.91,8.5,11.97,137.42,139.27,3.23,17.05,19.46,180,180,186.46,51.84,2103.06,2220.8,1.28,1.28,-273.15,-273.15,0,0,1.33,50.38,976.19,73.88,495215.0,73.88,1.03,0.94,0.02,0.03,0,0,95.9,0.0,1.245,0.0,0.0,0.0,0.0,None,129.37,45.46,14.49,0.0,530,None,None,None,None
3554,2762.08,8.5,13.43,137.16,138.49,3.53,17.98,19.86,180,180,185.97,51.75,2094.23,2226.65,1.28,1.28,-273.15,-273.15,0,0,1.33,50.47,977.39,73.97,496204.0,73.97,1.03,0.94,0.29,0.29,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,0.0,530,None,None,None,None
3555,2762.24,8.5,14.9,137.08,138.49,3.72,18.4,20.69,180,180,185.44,52.06,2145.29,2229.71,1.28,1.28,-273.15,-273.15,0,0,1.33,50.53,978.3,74.03,496858.0,74.03,1.04,0.94,0.05,0.06,0,0,300.6,0.0,2.17,0.0,0.0,0.0,0.0,None,129.37,138.7,14.49,0.0,530,None,None,None,None
3556,2762.41,8.5,10.79,137.0,138.88,3.38,17.63,20.15,180,180,185.09,101.8,2145.15,2226.41,1.28,1.28,-273.15,-273.15,0,0,1.33,50.62,979.19,74.12,497792.0,74.12,1.0,0.97,0.07,0.07,0,0,478.1,0.0,2.25,0.0,0.0,0.0,0.0,None,129.37,212.67,14.49,0.0,530,None,None,None,None
3557,2762.57,8.5,13.02,135.81,137.31,4.77,18.61,21.53,180,180,185.29,102.17,2104.21,2226.01,1.28,1.28,-273.15,-273.15,0,0,1.33,50.71,980.39,74.21,498789.0,74.21,0.96,1.02,0.06,0.06,0,0,473.1,0.0,2.29,0.0,0.0,0.0,0.0,None,129.37,206.93,14.49,0.0,530,None,None,None,None
3558,2762.74,8.5,13.06,136.37,138.1,4.32,18.13,20.29,180,180,185.61,102.13,2049.15,2226.08,1.28,1.28,-273.15,-273.15,0,0,1.33,50.78,981.3,74.29,499548.0,74.29,0.98,0.99,0.06,0.06,0,0,430.9,0.0,2.21,0.0,0.0,0.0,0.0,None,129.37,194.73,14.49,0.0,530,None,None,None,None
3559,2762.9,8.5,13.35,136.28,137.31,4.31,18.86,21.49,180,180,185.64,102.17,2154.37,2224.81,1.28,1.28,-273.15,-273.15,0,0,1.33,50.84,982.19,74.36,500267.0,74.36,0.99,0.99,0.29,0.29,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,0.0,530,None,None,None,None
3560,2763.07,8.5,13.75,136.97,138.49,3.8,19.09,20.57,180,180,185.87,102.24,2075.91,2227.3,1.28,1.28,-273.15,-273.15,0,0,1.33,50.93,983.4,74.45,501207.0,74.45,1.02,0.95,0.06,0.06,0,0,428.1,0.0,2.22,0.0,0.0,0.0,0.0,None,129.37,192.49,14.49,0.0,530,None,None,None,None
3561,2763.23,8.5,13.76,136.18,138.1,4.35,18.99,24.37,180,180,184.74,102.09,2060.49,2223.59,1.28,1.28,-273.15,-273.15,0,0,1.33,51.0,984.3,74.51,501915.0,74.51,0.99,0.98,0.07,0.07,0,0,469.3,0.0,2.46,0.0,0.0,0.0,0.0,None,129.37,190.83,14.49,0.0,530,None,None,None,None
3562,2763.4,8.5,11.88,136.61,138.1,4.03,18.68,20.65,180,180,185.41,101.93,2099.33,2224.78,1.28,1.28,-273.15,-273.15,0,0,1.33,51.07,985.19,74.59,502748.0,74.59,0.98,0.99,0.07,0.07,0,0,519.0,0.0,2.85,0.0,0.0,0.0,0.0,None,129.37,182.09,14.49,0.0,530,None,None,None,None
3563,2763.56,8.5,13.77,135.67,136.92,4.86,19.63,22.6,180,180,185.42,101.7,2125.63,2224.2,1.32,1.28,-273.15,-273.15,0,0,1.33,51.16,986.4,74.68,503690.0,74.68,0.96,1.01,0.29,0.29,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,0.0,530,None,None,None,None
3564,2763.73,8.5,13.79,136.36,138.49,4.03,18.66,20.6,180,180,185.28,101.78,2074.97,2223.61,1.28,1.28,-273.15,-273.15,0,0,1.33,51.23,987.3,74.74,504398.0,74.74,1.01,0.97,0.04,0.04,0,0,301.0,0.482,2.38,0.0,0.0,0.0,0.0,None,129.37,125.5,14.49,0.0,530,None,None,None,None
3565,2763.89,8.5,13.8,137.39,139.27,3.17,18.74,21.62,180,180,134.94,101.58,2167.19,2224.53,1.28,1.28,-273.15,-273.15,0,0,1.33,51.29,988.19,74.81,505101.0,74.81,1.06,0.92,0.06,0.06,0,0,305.1,0.964,2.28,0.0,0.0,0.0,0.0,None,129.37,133.74,14.49,0.0,530,None,None,None,None
3566,2764.06,8.5,13.76,135.88,137.31,4.89,18.57,21.32,180,180,184.91,101.97,2180.35,2221.72,1.28,1.28,-273.15,-273.15,0,0,1.33,51.38,989.4,74.89,506043.0,74.89,0.96,1.01,0.06,0.07,0,0,418.9,1.446,2.65,0.0,0.0,0.0,0.0,None,129.37,157.93,14.49,0.0,530,None,None,None,None
3567,2764.22,8.5,13.78,135.85,137.31,4.72,18.94,21.52,180,180,185.1,101.97,2077.15,2216.13,1.28,1.28,-273.15,-273.15,0,0,1.33,51.44,990.3,74.96,506751.0,74.96,0.97,1.0,0.07,0.07,0,0,490.6,1.928,2.66,0.0,0.0,0.0,0.0,None,129.37,184.39,14.49,0.0,530,None,None,None,None
3568,2764.39,8.5,11.73,137.86,158.1,2.78,18.12,20.78,180,180,161.03,102.14,1911.03,2026.56,1.28,1.28,-273.15,-273.15,0,0,1.33,51.52,991.19,75.06,507601.0,75.06,1.06,0.92,0.06,0.06,0,0,541.1,2.41,2.23,0.0,0.0,0.0,0.0,None,209.2,243.0,14.49,0.0,530,None,None,None,None
3569,2764.55,8.5,13.79,136.52,138.49,3.98,18.26,21.72,180,180,185.36,101.8,2125.83,2225.45,1.28,1.28,-273.15,-273.15,0,0,1.33,51.61,992.39,75.2,508542.0,75.2,1.01,0.96,0.06,0.06,0,0,430.1,2.008,2.14,0.0,0.0,0.0,0.0,None,209.2,200.95,14.49,0.0,530,None,None,None,None
3570,2764.72,8.5,13.74,137.18,138.88,3.53,18.59,20.57,180,180,192.73,101.66,2031.35,2278.92,1.28,1.28,-273.15,-273.15,0,0,1.33,51.67,993.3,75.26,509246.0,75.26,1.04,0.94,0.06,0.06,0,0,412.1,1.607,2.33,0.0,0.0,0.0,0.0,None,209.2,176.82,14.49,0.0,530,None,None,None,None
3571,2764.88,8.5,13.75,136.51,138.1,3.95,18.85,21.5,180,180,224.51,101.28,2364.58,2486.83,1.28,1.28,-273.15,-273.15,0,0,1.34,51.74,994.2,75.33,509956.0,75.33,1.02,0.96,0.07,0.07,0,0,509.7,1.205,2.39,0.0,0.0,0.0,0.0,None,209.2,212.91,14.49,0.0,530,None,None,None,None
3572,2765.05,8.5,15.56,136.3,137.7,4.37,19.4,22.17,180,180,226.25,101.4,2259.66,2494.67,1.28,1.28,-273.15,-273.15,0,0,1.34,51.82,995.39,75.41,510785.0,75.41,1.01,0.96,0.07,0.07,0,0,545.5,0.803,2.43,0.0,0.0,0.0,0.0,None,209.2,224.7,14.49,0.0,530,None,None,None,None
3573,2765.21,8.5,13.42,135.55,137.7,4.77,18.75,21.53,180,180,226.16,101.44,2331.62,2493.3,1.28,1.28,-273.15,-273.15,0,0,1.34,51.89,996.3,75.48,511547.0,75.48,0.97,1.01,0.07,0.07,0,0,565.4,0.402,2.38,0.0,0.0,0.0,0.0,None,209.2,237.58,14.49,0.0,530,None,None,None,None
3574,2765.38,8.5,16.39,136.16,138.49,4.53,19.14,21.96,180,180,226.27,101.26,2361.06,2491.85,1.28,1.28,-273.15,-273.15,0,0,1.34,51.94,997.2,75.53,512140.0,75.53,1.02,0.96,0.28,0.28,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,0.0,530,None,None,None,None
3575,2765.54,8.5,16.87,136.17,137.31,4.45,18.51,21.06,180,180,225.66,101.66,2386.19,2494.66,1.32,1.28,-273.15,-273.15,0,0,1.34,52.01,998.39,75.6,512908.0,75.6,1.03,0.95,0.01,0.01,0,0,7.4,0.0,0.0,0.0,0.0,0.0,0.0,None,151.98,255.47,27.0,0.0,530,None,None,None,None
3576,2765.71,8.5,16.79,135.71,141.23,4.71,19.4,23.73,180,180,225.42,101.55,2393.93,2493.94,1.28,1.28,-273.15,-273.15,0,0,1.34,52.07,999.3,75.66,513565.0,75.66,1.01,0.96,0.03,0.03,0,0,8.9,0.0,0.0,0.0,0.0,0.0,0.0,None,151.98,255.47,27.0,0.0,530,None,None,None,None
3577,2765.87,8.5,13.55,135.67,138.49,4.9,19.6,26.47,180,180,224.54,101.36,2341.69,2491.22,1.28,1.28,-273.15,-273.15,0,0,1.34,52.13,1000.19,75.73,514191.0,75.73,0.96,1.01,0.07,0.07,0,0,462.6,0.0,1.97,0.0,0.0,0.0,0.0,None,151.98,169.62,27.0,0.0,530,None,None,None,None
3578,2766.04,8.5,11.44,135.74,137.31,4.99,18.44,20.87,180,180,225.49,101.3,2361.02,2495.74,1.28,1.28,-273.15,-273.15,0,0,1.34,52.24,1001.38,75.84,515358.0,75.84,0.93,1.05,0.07,0.07,0,0,522.9,0.0,2.82,0.0,0.0,0.0,0.0,None,151.98,185.29,27.0,0.0,530,None,None,None,None
3579,2766.2,8.5,12.43,136.13,138.49,4.29,18.96,22.19,180,180,225.42,101.12,2390.17,2491.87,1.28,1.28,-273.15,-273.15,0,0,1.34,52.32,1002.29,75.92,516179.0,75.92,0.98,1.0,0.07,0.07,0,0,497.1,0.0,2.78,0.0,0.0,0.0,0.0,None,151.98,178.86,27.0,0.0,530,None,None,None,None
3580,2766.37,8.5,15.89,135.38,137.31,5.02,18.77,21.45,180,180,225.31,101.06,2415.01,2493.37,1.28,1.28,-273.15,-273.15,0,0,1.34,52.37,1003.19,75.97,516784.0,75.97,0.99,0.99,0.07,0.07,0,0,505.7,0.0,2.66,0.0,0.0,0.0,0.0,None,151.98,190.48,27.0,0.0,530,None,None,None,None
3581,2766.53,8.5,13.72,136.64,157.31,4.33,17.62,21.82,180,180,217.07,101.66,2300.31,2460.34,1.28,1.28,-273.15,-273.15,0,0,1.34,52.46,1004.4,76.16,517734.0,76.16,0.99,0.98,0.05,0.07,0,0,444.3,0.0,2.43,0.0,0.0,0.0,0.0,None,151.98,182.35,27.0,0.0,530,None,None,None,None
3582,2766.7,8.5,14.84,134.28,136.13,6.75,19.0,22.34,180,180,224.82,101.1,2369.85,2497.22,1.28,1.28,-273.15,-273.15,0,0,1.34,52.52,1005.29,76.29,518387.0,76.29,0.9,1.08,0.04,0.04,0,0,319.9,0.0,2.41,0.0,0.0,0.0,0.0,None,151.98,132.71,27.0,0.0,530,None,None,None,None
3583,2766.86,8.5,15.79,134.22,135.74,7.12,19.42,21.69,180,180,224.9,100.87,2321.38,2498.71,1.28,1.28,-273.15,-273.15,0,0,1.34,52.58,1006.2,76.35,519006.0,76.35,0.9,1.08,0.05,0.05,0,0,301.2,0.0,2.5,0.0,0.0,0.0,0.0,None,151.98,120.62,27.0,0.0,530,None,None,None,None
3584,2767.03,8.5,15.4,133.53,135.35,7.5,19.53,22.9,180,180,224.52,100.83,2366.01,2493.09,1.28,1.28,-273.15,-273.15,0,0,1.34,52.65,1007.39,76.43,519840.0,76.43,0.89,1.1,0.05,0.05,0,0,340.2,0.0,2.76,0.0,0.0,0.0,0.0,None,151.98,123.37,27.0,0.0,530,None,None,None,None
3585,2767.19,8.5,16.35,133.34,135.35,7.41,20.3,23.39,180,180,224.84,100.73,2415.36,2493.39,1.28,1.28,-273.15,-273.15,0,0,1.34,52.71,1008.29,76.48,520428.0,76.48,0.9,1.08,0.06,0.06,0,0,384.4,0.0,2.77,0.0,0.0,0.0,0.0,None,151.98,138.5,27.0,0.0,530,None,None,None,None
3586,2767.36,8.5,17.11,133.33,135.35,7.4,19.63,21.82,180,180,224.45,100.7,2390.71,2494.55,1.28,1.28,-273.15,-273.15,0,0,1.34,52.76,1009.19,76.53,520992.0,76.53,0.91,1.07,0.28,0.28,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,0.0,530,None,None,None,None
3587,2767.52,8.5,18.23,133.36,134.96,7.58,20.67,22.84,180,180,224.69,100.66,2375.93,2493.11,1.32,1.28,-273.15,-273.15,0,0,1.34,52.83,1010.39,76.6,521712.0,76.6,0.91,1.07,0.06,0.06,0,0,419.0,0.0,2.9,0.0,0.0,0.0,0.0,None,151.98,144.72,27.0,0.0,530,None,None,None,None
3588,2767.69,8.5,21.28,133.09,134.96,7.84,21.03,23.69,180,180,224.64,100.57,2439.24,2489.3,1.28,1.28,-273.15,-273.15,0,0,1.34,52.87,1011.29,76.65,522168.0,76.65,0.93,1.05,0.06,0.06,0,0,426.2,0.0,3.1,0.0,0.0,0.0,0.0,None,151.98,137.64,27.0,0.0,530,None,None,None,None
3589,2767.85,8.5,21.24,132.21,134.96,8.46,20.43,22.21,180,180,224.68,100.51,2379.7,2490.62,1.28,1.28,-273.15,-273.15,0,0,1.34,52.91,1012.2,76.69,522630.0,76.69,0.91,1.07,0.06,0.06,0,0,433.5,0.0,3.1,0.0,0.0,0.0,0.0,None,151.98,139.77,27.0,0.0,530,None,None,None,None
3590,2768.02,8.5,18.24,132.8,136.53,8.58,21.22,26.4,180,180,224.37,100.43,2373.86,2497.52,1.28,1.28,-273.15,-273.15,0,0,1.34,52.98,1013.4,76.75,523339.0,76.75,0.88,1.1,0.06,0.06,0,0,437.4,0.0,3.01,0.0,0.0,0.0,0.0,None,151.98,145.12,27.0,0.0,530,None,None,None,None
3591,2768.19,8.5,19.76,133.19,134.96,7.8,20.97,24.22,180,180,224.91,100.31,2351.54,2493.41,1.28,1.28,-273.15,-273.15,0,0,1.34,53.02,1014.29,76.8,523819.0,76.8,0.92,1.06,0.06,0.06,0,0,452.5,0.0,2.87,0.0,0.0,0.0,0.0,None,151.98,157.57,27.0,0.0,530,None,None,None,None
3592,2768.35,8.5,22.5,133.21,136.13,7.93,20.18,22.9,180,180,224.96,100.24,2430.03,2493.06,1.28,1.28,-273.15,-273.15,0,0,1.34,53.06,1015.19,76.84,524245.0,76.84,0.94,1.04,0.06,0.06,0,0,457.7,0.0,2.81,0.0,0.0,0.0,0.0,None,151.98,163.02,27.0,0.0,530,None,None,None,None
3593,2768.52,8.5,17.34,133.74,135.35,7.35,18.8,20.5,180,180,226.66,99.42,2422.49,2492.49,1.28,1.28,-273.15,-273.15,0,0,1.34,53.13,1016.39,77.06,524993.0,77.06,0.91,1.07,0.03,0.03,0,0,234.2,0.0,2.45,0.0,0.0,0.0,0.0,None,151.98,95.63,27.0,0.0,530,None,None,None,None
3594,2768.68,8.5,20.53,133.21,135.35,7.5,21.25,25.65,180,180,226.83,99.35,2434.66,2493.74,1.28,1.28,-273.15,-273.15,0,0,1.34,53.17,1017.29,77.1,525468.0,77.1,0.94,1.04,0.04,0.04,0,0,193.4,0.0,2.21,0.0,0.0,0.0,0.0,None,151.98,87.5,27.0,0.0,530,None,None,None,None
3595,2768.85,8.5,23.44,133.65,135.35,7.44,21.06,25.3,180,180,226.84,99.3,2387.97,2494.94,1.28,1.28,-273.15,-273.15,0,0,1.34,53.21,1018.2,77.14,525882.0,77.14,0.96,1.01,0.05,0.05,0,0,215.1,0.0,2.65,0.0,0.0,0.0,0.0,None,151.98,81.26,27.0,0.0,530,None,None,None,None
3596,2769.02,8.5,27.37,132.7,134.96,8.0,21.24,24.02,180,180,226.94,98.57,2443.89,2494.03,1.28,1.28,-273.15,-273.15,0,0,1.34,53.26,1019.4,77.19,526361.0,77.19,0.98,1.0,0.05,0.07,0,0,433.5,0.0,3.45,0.0,0.0,0.0,0.0,None,151.98,125.48,27.0,0.0,530,None,None,None,None
3597,2769.18,8.5,27.81,132.89,135.74,8.12,23.06,25.31,180,180,226.87,98.56,2420.71,2493.99,1.28,1.28,-273.15,-273.15,0,0,1.34,53.29,1020.29,77.22,526709.0,77.22,0.98,1.0,0.03,0.03,0,0,272.1,0.0,2.01,0.0,0.0,0.0,0.0,None,151.98,135.33,27.0,0.0,530,None,None,None,None
3598,2769.35,8.5,27.11,131.29,134.96,9.05,20.68,23.38,180,180,226.88,98.6,2380.4,2493.67,1.28,1.28,-273.15,-273.15,0,0,1.34,53.32,1021.2,77.25,527069.0,77.25,0.94,1.04,0.28,0.28,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,0.0,530,None,None,None,None
3599,2769.52,8.5,29.22,131.69,134.57,9.52,22.72,25.38,180,180,226.79,98.53,2396.21,2493.91,1.32,1.28,-273.15,-273.15,0,0,1.34,53.36,1022.38,77.3,527519.0,77.3,0.94,1.03,0.08,0.08,0,0,391.7,0.0,2.06,0.0,0.0,0.0,0.0,None,151.98,153.93,27.0,0.0,530,None,None,None,None
3600,2769.68,8.5,29.76,131.7,133.78,9.51,22.44,26.61,180,180,226.91,98.63,2324.78,2495.91,1.28,1.28,-273.15,-273.15,0,0,1.34,53.4,1023.29,77.33,527849.0,77.33,0.95,1.03,0.07,0.07,0,0,558.5,0.0,2.96,0.0,0.0,0.0,0.0,None,151.98,188.78,27.0,0.0,530,None,None,None,None
3601,2769.85,8.5,31.96,134.67,136.92,6.02,22.53,26.18,180,180,157.82,98.53,2265.53,2491.75,1.28,1.28,-273.15,-273.15,0,0,1.34,53.42,1024.2,77.36,528161.0,77.36,1.09,0.9,0.08,0.08,0,0,512.7,0.0,3.25,0.0,0.0,0.0,0.0,None,151.98,157.87,27.0,0.0,530,None,None,None,None
3602,2770.02,8.5,19.13,132.14,133.39,8.86,21.69,24.69,180,180,225.78,98.57,2345.19,2494.1,1.28,1.28,-273.15,-273.15,0,0,1.34,53.48,1025.39,77.42,528797.0,77.42,0.88,1.1,0.08,0.08,0,0,566.5,0.0,3.44,0.0,0.0,0.0,0.0,None,151.98,164.47,27.0,0.0,530,None,None,None,None
3603,2770.18,8.5,30.52,131.28,133.39,9.25,21.7,23.02,180,180,226.73,98.54,2286.8,2491.74,1.28,1.28,-273.15,-273.15,0,0,1.34,53.51,1026.3,77.45,529109.0,77.45,0.96,1.02,0.08,0.08,0,0,600.4,0.0,3.49,0.0,0.0,0.0,0.0,None,151.98,172.02,27.0,0.0,530,None,None,None,None
3604,2770.35,8.5,32.07,132.09,133.39,8.94,22.64,26.18,180,180,227.12,98.48,2341.55,2491.87,1.28,1.28,-273.15,-273.15,0,0,1.34,53.54,1027.2,77.48,529415.0,77.48,0.98,1.0,0.08,0.08,0,0,613.7,0.0,3.47,0.0,0.0,0.0,0.0,None,151.98,176.64,27.0,0.0,530,None,None,None,None
3605,2770.52,8.5,34.37,131.18,132.21,10.05,24.8,27.73,180,180,226.76,98.72,2443.26,2492.17,1.28,1.28,-273.15,-273.15,0,0,1.34,53.57,1028.38,77.51,529787.0,77.51,0.96,1.01,0.09,0.09,0,0,625.2,0.0,3.4,0.0,0.0,0.0,0.0,None,151.98,183.82,27.0,0.0,530,None,None,None,None
3606,2770.68,8.5,34.37,131.31,133.39,9.4,23.27,26.07,180,180,227.19,98.69,2369.29,2491.56,1.28,1.28,-273.15,-273.15,0,0,1.34,53.6,1029.28,77.54,530069.0,77.54,0.98,0.99,0.09,0.09,0,0,639.5,0.0,3.26,0.0,0.0,0.0,0.0,None,151.98,196.15,27.0,0.0,530,None,None,None,None
3607,2770.85,8.5,34.46,131.19,132.61,9.82,23.93,29.52,180,180,226.95,98.74,2368.03,2489.89,1.28,1.28,-273.15,-273.15,0,0,1.34,53.63,1030.18,77.57,530351.0,77.57,0.97,1.01,0.09,0.09,0,0,651.0,0.0,3.16,0.0,0.0,0.0,0.0,None,151.98,205.9,27.0,0.0,530,None,None,None,None
3608,2771.02,8.5,34.26,131.08,132.61,10.01,23.35,26.53,180,180,227.34,98.73,2333.81,2494.39,1.28,1.28,-273.15,-273.15,0,0,1.34,53.66,1031.38,77.6,530729.0,77.6,0.96,1.01,0.08,0.08,0,0,655.9,0.0,3.08,0.0,0.0,0.0,0.0,None,151.98,212.75,27.0,0.0,530,None,None,None,None
3609,2771.19,8.5,34.81,131.57,133.39,9.25,22.43,24.69,180,180,226.16,98.79,2335.47,2493.93,1.28,1.28,-273.15,-273.15,0,0,1.34,53.69,1032.29,77.68,531023.0,77.68,0.99,0.99,0.07,0.07,0,0,546.3,0.0,2.9,0.0,0.0,0.0,0.0,None,151.98,188.22,27.0,0.0,530,None,None,None,None
3610,2771.35,8.5,34.56,130.9,132.21,9.84,22.06,25.78,180,180,227.57,98.68,2239.17,2489.35,1.28,1.28,-273.15,-273.15,0,0,1.34,53.71,1033.2,77.7,531305.0,77.7,0.97,1.01,0.28,0.28,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,0.0,530,None,None,None,None
3611,2771.52,8.5,34.42,131.02,134.17,9.96,22.91,27.0,180,180,227.61,98.55,2368.22,2491.51,1.32,1.28,-273.15,-273.15,0,0,1.34,53.75,1034.4,77.74,531683.0,77.74,0.96,1.01,0.07,0.07,0,0,490.8,0.0,3.0,0.0,0.0,0.0,0.0,None,151.98,163.69,27.0,0.0,530,None,None,None,None
3612,2771.69,8.5,34.41,131.21,133.0,9.36,22.8,24.19,180,180,227.74,98.42,2337.51,2494.04,1.28,1.28,-273.15,-273.15,0,0,1.34,53.77,1035.3,77.77,531965.0,77.77,0.98,0.99,0.07,0.07,0,0,497.6,0.0,3.01,0.0,0.0,0.0,0.0,None,151.98,165.49,27.0,0.0,530,None,None,None,None
3613,2771.86,8.5,33.4,131.01,133.39,10.07,23.02,25.4,180,180,227.62,98.39,2333.61,2495.85,1.28,1.28,-273.15,-273.15,0,0,1.34,53.8,1036.16,77.79,532253.0,77.79,0.96,1.02,0.07,0.07,0,0,512.3,0.0,3.02,0.0,0.0,0.0,0.0,None,151.98,169.46,27.0,0.0,530,None,None,None,None
3614,2772.03,8.5,32.21,130.16,133.0,10.56,22.64,24.44,180,180,227.85,98.33,2331.0,2493.43,1.28,1.28,-273.15,-273.15,0,0,1.34,53.84,1037.4,77.83,532655.0,77.83,0.93,1.04,0.07,0.07,0,0,519.9,0.0,2.97,0.0,0.0,0.0,0.0,None,151.98,175.26,27.0,0.0,530,None,None,None,None
3615,2772.19,8.5,28.24,130.41,134.57,10.49,22.78,24.55,180,180,227.63,98.39,2417.45,2497.79,1.28,1.28,-273.15,-273.15,0,0,1.34,53.87,1038.3,77.86,533009.0,77.86,0.91,1.07,0.07,0.07,0,0,523.1,0.0,2.97,0.0,0.0,0.0,0.0,None,151.98,176.36,27.0,0.0,530,None,None,None,None
3616,2772.36,8.5,27.98,130.94,133.0,10.07,23.11,25.35,180,180,227.89,98.34,2365.46,2500.34,1.28,1.28,-273.15,-273.15,0,0,1.34,53.9,1039.19,77.9,533364.0,77.9,0.92,1.06,0.07,0.07,0,0,513.5,0.0,2.98,0.0,0.0,0.0,0.0,None,151.98,172.21,27.0,0.0,530,None,None,None,None
