DEPT,DVER,BDIA,ROPA,HKLA,HKLX,WOBA,TQA,TQX,RPMA,RPMB,SPPA,TVA,MFIA,MFOA,MDIA,MDOA,MTIA,MTOA,ECDT,BDTI,BDDI,BRVC,TCTI,FPPG,DXC,GASX,HSX,MTHA,ETHA,PRPA,IBTA,NBTA,IPNA,NPNA,C1C2,C1C3,C1C4,C1C5,LITH,CCAL,CDOL,WLFL,WLCT
2676,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,600.39,None,None,None,None
2677,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,600.39,None,None,None,None
2678,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,600.39,None,None,None,None
2679,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,600.39,None,None,None,None
2680,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,600.39,None,None,None,None
2681,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,600.39,None,None,None,None
2682,2313.57,12.25,6.41,140.04,158.9,1.34,18.09,26.9,None,132.32,197.69,85.9,3390.59,18.55,1.43,1.45,12.25,21.7,1.46,40.59,1265.74,731.08,76.27,1.28,1.02,0.06,0,601.1,18.98,6.29,2.31,1.43,2.79,0.69,31.7,95.6,260.5,215.4,600.39,None,None,None,None
2683,2314.44,12.25,12.77,136.79,138.55,1.1,20.82,28.07,None,159.98,208.12,90.49,3515.99,17.54,1.43,1.45,12.25,21.8,1.42,40.67,1266.74,732.61,76.35,1.28,0.9,0.05,0,518.1,17.89,5.95,2.12,1.19,2.34,0.69,29.0,87.1,244.4,221.9,600.39,None,None,None,None
2684,2315.31,12.25,20.21,137.17,137.79,0.69,21.42,25.14,None,160.02,207.94,90.42,3515.97,17.89,1.43,1.45,12.25,21.8,1.42,40.72,1267.75,733.58,76.4,1.28,0.76,0.06,0,616.4,19.67,6.05,2.15,1.15,2.0,0.57,31.3,101.9,286.7,308.5,600.39,None,None,None,None
2685,2316.17,12.25,20.99,136.93,137.69,0.93,21.58,25.54,None,159.92,207.99,90.32,3516.0,17.63,1.43,1.45,12.25,21.8,1.42,40.76,1268.75,734.5,76.44,1.28,0.79,0.07,0,649.5,19.92,5.99,2.03,0.83,1.92,0.85,32.6,108.5,320.1,337.8,600.39,None,None,None,None
2686,2317.05,12.25,25.36,136.63,137.37,1.23,22.72,27.05,None,159.83,208.28,90.22,3515.99,18.08,1.43,1.45,12.25,21.8,1.42,40.8,1269.76,735.28,76.48,1.28,0.8,0.08,0,719.7,20.97,6.22,2.05,1.15,1.84,0.59,34.3,115.6,351.6,391.4,600.39,None,None,None,None
2687,2317.92,12.25,25.0,136.15,136.79,1.7,23.98,28.27,None,160.11,207.96,90.2,3516.04,17.8,1.43,1.45,12.25,21.8,1.42,40.84,1270.76,736.06,76.52,1.28,0.85,0.08,0,729.6,20.8,6.3,2.03,1.15,2.27,0.59,35.1,115.8,359.9,321.4,600.39,None,None,None,None
2688,2318.76,12.25,28.55,135.58,136.44,2.27,24.96,32.07,None,160.0,208.31,90.02,3516.06,17.65,1.43,1.46,12.25,21.8,1.42,40.88,1271.74,736.73,76.56,1.28,0.87,0.08,0,841.0,21.0,1.53,1.65,0.44,1.81,0.13,40.0,549.0,510.0,465.2,600.39,None,None,None,None
2689,2319.64,12.25,29.37,136.08,137.03,1.77,24.62,33.82,None,160.04,208.29,89.99,3516.07,17.6,1.43,1.46,12.25,21.8,1.42,40.91,1272.75,737.4,76.59,1.28,0.83,0.09,0,912.0,22.0,0.7,1.44,0.32,1.87,0.38,41.5,None,635.1,487.4,600.39,None,None,None,None
2690,2320.51,12.25,28.88,136.1,136.82,1.75,23.74,30.06,None,160.03,208.24,89.91,3515.99,17.53,1.43,1.46,12.25,21.8,1.42,40.95,1273.77,738.09,76.63,1.28,0.83,0.1,0,956.0,22.0,0.7,1.31,0.32,1.64,0.12,43.5,None,728.7,581.9,600.39,None,None,None,None
2691,2321.37,12.25,29.13,136.19,136.83,1.67,24.13,27.95,None,159.97,208.26,89.91,3515.97,17.8,1.43,1.46,12.25,21.8,1.42,40.98,1274.75,738.75,76.66,1.28,0.82,0.09,0,912.0,22.0,0.72,1.06,0.21,1.51,0.11,41.5,None,857.9,604.4,600.39,None,None,None,None
2692,2322.23,12.25,29.14,136.36,137.12,2.29,23.81,27.8,None,159.99,208.21,89.84,3516.03,18.09,1.43,1.46,12.25,21.8,1.42,41.01,1275.74,739.41,76.69,1.28,0.87,0.1,0,1020.0,23.0,0.78,1.03,0.28,1.51,0.09,44.3,None,994.2,675.9,600.39,None,None,None,None
2693,2323.09,12.25,29.55,135.9,136.82,4.66,24.15,29.87,None,159.91,208.39,89.74,3516.01,17.96,1.43,1.46,12.25,21.8,1.42,41.05,1276.74,740.07,76.73,1.3,1.0,0.11,0,1068.0,26.0,0.78,0.86,0.36,1.31,0.39,41.1,None,None,816.5,600.39,None,None,None,None
2694,2323.96,12.25,14.31,136.65,137.75,3.91,21.69,38.86,None,159.92,208.02,89.69,3516.02,18.01,1.43,1.46,12.25,21.8,1.42,41.12,1277.74,741.43,76.8,1.18,1.11,0.11,0,1135.0,28.0,5.0,0.91,0.4,1.19,0.52,40.5,227.0,None,953.8,600.39,None,None,None,None
2695,2324.82,12.25,10.44,136.95,137.52,3.61,21.22,23.59,None,160.03,208.18,89.62,3515.99,18.26,1.43,1.46,12.25,21.8,1.42,41.15,1278.05,741.99,76.83,1.13,1.16,0.12,0,1184.0,28.0,6.0,2.0,0.24,1.2,0.38,42.3,197.3,592.0,990.8,600.39,None,None,None,None
2696,2325.69,12.25,21.68,136.64,137.49,3.92,22.37,27.55,None,159.98,208.53,89.55,3516.01,17.76,1.43,1.46,12.25,21.9,1.42,41.19,1279.05,742.89,76.87,1.27,1.03,0.13,0,1232.0,29.0,7.0,2.0,0.36,1.02,0.39,42.5,176.0,616.0,1210.2,600.39,None,None,None,None
2697,2326.55,12.25,15.73,136.24,137.46,4.31,22.58,28.42,None,159.86,208.69,89.42,3516.04,17.63,1.43,1.46,12.25,21.9,1.42,41.26,1280.04,744.13,76.93,1.18,1.12,0.14,0,1354.0,36.0,7.0,2.0,0.21,1.11,0.43,37.6,193.4,677.0,1217.6,600.39,None,None,None,None
2698,2418.01,12.25,19.65,136.45,137.31,4.11,22.88,27.45,None,160.1,208.65,89.42,3516.02,18.05,1.43,1.46,12.25,21.9,1.42,41.31,1281.06,745.14,76.99,1.27,1.06,0.16,0,1460.4,48.98,7.0,1.55,3.4,1.41,0.87,29.8,208.6,941.6,1032.1,600.39,None,None,None,None
2699,2418.86,12.25,19.25,136.02,137.15,4.54,23.39,27.94,None,160.01,208.55,89.4,3516.0,17.86,1.43,1.46,12.25,21.9,1.42,41.36,1282.05,746.14,77.04,1.24,1.09,0.13,0,1262.0,46.53,7.0,1.76,3.24,1.77,0.87,27.1,180.3,715.4,713.0,600.39,None,None,None,None
2700,2419.72,12.25,20.16,136.18,137.25,4.37,23.14,28.02,None,160.05,209.02,89.37,3516.03,17.86,1.43,1.46,12.25,21.9,1.42,41.41,1283.05,747.11,77.09,1.26,1.07,0.13,0,1209.2,43.68,13.96,2.06,3.01,1.88,0.58,27.7,86.6,588.4,642.5,600.39,None,None,None,None
2701,2420.58,12.25,21.98,135.89,136.56,4.67,23.53,27.42,None,160.04,208.92,89.37,3516.02,18.27,1.43,1.46,12.25,21.9,1.42,41.45,1284.05,748.0,77.13,1.27,1.06,0.13,0,1221.8,43.21,13.61,2.26,3.01,1.83,0.81,28.3,89.7,540.6,667.7,600.39,None,None,None,None
2702,2421.43,12.25,25.88,135.54,136.44,5.02,25.02,32.03,None,159.88,209.05,89.27,3516.08,18.01,1.43,1.46,12.25,21.9,1.42,41.49,1285.05,748.74,77.17,1.29,1.04,0.14,0,1303.9,43.84,12.9,2.62,2.96,1.57,0.63,29.7,101.1,498.4,829.4,600.39,None,None,None,None
2703,2422.29,12.25,26.3,135.3,136.43,5.26,25.1,36.95,None,159.86,208.98,89.26,3516.01,17.89,1.43,1.46,12.25,21.9,1.42,41.53,1286.05,749.49,77.21,1.28,1.05,0.15,0,1325.7,44.66,13.25,2.71,2.81,2.03,0.52,29.7,100.0,489.4,653.7,600.39,None,None,None,None
2704,2423.15,12.25,11.03,136.19,137.91,4.36,22.9,39.42,None,160.02,208.62,89.1,3516.04,18.43,1.43,1.46,12.25,21.9,1.42,41.62,1287.05,751.25,77.3,1.13,1.2,0.14,0,1257.9,42.32,12.36,2.93,2.79,2.07,0.67,29.7,101.8,429.4,608.2,600.39,None,None,None,None
2705,2424.01,12.25,17.98,135.66,136.38,4.9,24.58,31.35,None,160.12,208.62,88.85,3516.02,18.23,1.43,1.46,12.25,21.9,1.42,41.68,1288.05,752.33,77.35,1.21,1.12,0.12,0,1074.9,36.5,11.15,3.07,2.3,2.11,0.64,29.4,96.4,350.0,509.4,600.39,None,None,None,None
2706,2424.86,12.25,11.95,136.09,137.04,4.47,23.35,38.86,None,160.04,208.02,88.64,3516.01,18.08,1.43,1.46,12.25,21.9,1.42,41.76,1289.05,753.96,77.44,1.15,1.19,0.12,0,1074.9,37.15,11.27,3.18,2.48,2.49,0.92,28.9,95.3,337.7,432.0,600.39,None,None,None,None
2707,2425.72,12.25,17.69,136.15,136.92,4.41,23.47,28.9,None,160.05,207.95,88.48,3515.99,17.89,1.43,1.46,12.25,21.9,1.42,41.82,1290.05,755.06,77.49,1.24,1.1,0.12,0,1050.8,35.96,10.77,3.3,2.44,2.33,0.72,29.2,97.6,318.0,450.8,600.39,None,None,None,None
2708,2426.58,12.25,10.04,136.74,137.84,3.82,21.38,36.57,None,159.96,207.58,88.88,3516.01,18.53,1.43,0.58,12.25,21.9,1.42,41.92,1291.05,757.01,77.59,1.15,1.18,0.14,0,1305.8,36.35,10.82,3.46,2.5,2.43,0.79,35.9,120.6,377.8,536.5,600.39,None,None,None,None
2709,2427.41,12.25,18.23,135.89,136.55,4.67,24.35,31.12,None,160.04,207.51,88.87,3516.02,18.49,1.43,0.9,12.25,21.9,1.42,41.97,1292.05,758.08,77.64,1.23,1.1,0.13,0,1182.1,38.88,11.07,2.93,1.93,2.44,0.53,30.4,106.8,403.9,485.1,600.39,None,None,None,None
2710,2428.27,12.25,18.38,136.16,136.97,4.39,24.03,29.04,None,159.94,207.57,88.68,3516.02,18.14,1.43,0.81,12.25,21.9,1.42,42.03,1293.05,759.14,77.7,1.25,1.09,0.15,0,942.0,33.8,9.81,2.63,2.07,2.9,0.62,27.9,96.1,357.9,324.8,600.39,None,None,None,None
2711,2429.13,12.25,18.6,136.32,137.09,4.24,23.72,29.6,None,159.91,207.42,88.55,3516.09,18.45,1.43,1.45,12.25,21.9,1.42,42.08,1294.05,760.18,77.75,1.26,1.08,0.12,0,1020.4,37.01,10.52,2.52,2.18,2.56,0.53,27.6,97.0,404.8,398.6,600.39,None,None,None,None
2712,2429.99,12.25,10.76,135.89,137.52,4.66,23.25,38.09,None,159.99,207.23,88.4,3516.07,18.27,1.43,1.45,12.25,21.9,1.42,42.17,1295.05,761.99,77.84,1.11,1.22,0.12,0,1052.0,37.02,10.85,3.1,2.47,2.55,0.59,28.4,96.9,339.4,412.2,600.39,None,None,None,None
2713,2430.84,12.25,16.24,136.51,137.48,4.05,22.94,35.51,None,160.0,207.35,88.15,3516.08,18.3,1.43,1.45,12.25,21.9,1.42,42.23,1296.05,763.19,77.91,1.24,1.1,0.12,0,1058.0,35.33,10.43,2.84,2.28,2.55,0.62,29.9,101.4,372.5,414.6,600.39,None,None,None,None
2714,2431.7,12.25,13.43,136.31,137.04,4.24,23.58,38.01,None,159.98,203.16,88.04,3468.43,18.41,1.43,1.46,12.25,21.9,1.42,42.31,1297.04,764.64,77.98,1.19,1.15,0.12,0,1071.8,33.24,9.43,3.06,2.42,2.63,0.81,32.2,113.6,350.0,408.1,600.39,None,None,None,None
2715,2432.56,12.25,18.03,136.09,136.91,4.47,24.37,31.41,None,160.03,190.73,88.17,3359.46,17.54,1.43,1.46,12.25,21.9,1.42,42.36,1298.05,765.73,78.04,1.24,1.1,0.13,0,1122.5,34.0,9.43,3.06,2.2,2.42,0.6,33.0,119.0,366.5,463.8,600.39,None,None,None,None
2716,2433.42,12.25,18.71,136.2,136.76,4.36,24.29,30.28,None,159.9,184.89,88.17,3289.29,17.7,1.43,1.46,12.25,21.9,1.42,42.42,1299.05,766.76,78.09,1.25,1.08,0.13,0,1148.9,34.01,9.43,3.14,2.12,3.03,0.54,33.8,121.8,365.6,379.2,600.39,None,None,None,None
2717,2434.28,12.25,17.63,135.85,136.89,4.71,24.72,30.22,None,159.93,191.27,87.96,3354.08,17.79,1.43,1.46,12.25,21.9,1.42,42.47,1300.05,767.88,78.14,1.22,1.11,0.14,0,1185.4,34.51,9.41,3.25,2.43,2.57,0.7,34.3,125.9,365.0,460.7,600.39,None,None,None,None
2718,2435.13,12.25,17.96,136.4,137.49,4.16,23.53,30.42,None,160.11,196.42,87.78,3414.99,17.67,1.43,1.46,12.25,21.9,1.42,42.53,1301.05,768.96,78.2,1.26,1.08,0.14,0,1185.4,34.56,9.93,3.18,2.43,2.8,0.7,34.3,119.4,372.2,423.8,600.39,None,None,None,None
2719,2435.99,12.25,14.66,135.83,136.8,4.73,24.43,38.25,None,159.95,207.34,87.32,3516.1,18.29,1.43,1.46,12.25,21.9,1.42,42.6,1302.04,770.28,78.27,1.18,1.16,0.13,0,1167.4,34.48,9.93,3.23,2.42,2.61,0.92,33.9,117.5,361.1,447.6,600.39,None,None,None,None
2720,2436.85,12.25,9.46,136.52,136.92,4.04,22.13,32.94,None,160.03,207.45,87.12,3516.1,18.13,1.43,1.46,12.25,21.8,1.42,42.66,1302.64,771.51,78.33,1.13,1.21,0.13,0,1110.7,32.75,9.78,3.5,2.25,3.49,0.57,33.9,113.5,317.0,318.6,600.0,None,None,None,None
2721,2437.71,12.25,10.77,137.72,141.19,3.33,21.34,31.88,None,160.08,201.87,86.3,3448.0,17.57,1.43,1.46,12.25,21.8,1.43,42.75,1303.65,774.99,78.89,1.2,1.14,0.11,0,919.2,28.21,9.44,3.82,2.28,3.49,1.07,32.6,97.4,240.8,263.7,600.0,None,None,None,None
2722,2438.57,12.25,13.57,138.23,139.27,3.22,23.35,30.66,None,160.07,186.55,85.71,3281.49,17.0,1.43,1.46,12.25,21.8,1.43,42.79,1304.15,775.71,78.92,1.26,1.08,0.1,0,841.6,30.8,9.15,2.96,2.21,2.29,0.35,27.3,91.9,284.2,368.1,600.0,None,None,None,None
2723,2439.43,12.25,15.18,138.12,138.6,3.33,24.15,29.83,None,159.8,193.56,85.67,3365.35,16.79,1.43,1.46,12.25,21.9,1.43,42.81,1304.43,776.07,78.94,1.27,1.07,0.11,0,873.8,31.74,9.26,3.12,2.21,2.54,0.45,27.5,94.3,280.3,343.9,600.0,None,None,None,None
2724,2440.28,12.25,19.37,138.22,138.82,3.23,24.34,29.34,None,159.86,193.01,85.62,3347.56,16.93,1.43,1.46,12.25,21.9,1.43,42.85,1305.14,776.78,78.98,1.33,1.01,0.12,0,957.5,34.04,9.74,3.15,1.94,2.54,0.51,28.1,98.3,303.5,376.8,600.0,None,None,None,None
2725,2441.14,12.25,19.18,137.88,138.94,3.57,24.34,30.0,None,159.97,191.5,85.68,3331.48,17.13,1.43,1.46,12.25,21.9,1.43,42.88,1305.81,777.47,79.01,1.3,1.03,0.12,0,1024.4,35.22,9.73,3.15,2.32,2.48,0.28,29.1,105.2,324.7,413.2,600.0,None,None,None,None
2726,2442.0,12.25,19.94,137.81,138.46,3.64,24.61,30.14,None,160.03,204.76,85.47,3473.03,17.5,1.43,1.46,12.25,21.9,1.43,42.93,1306.81,778.44,79.06,1.31,1.03,0.12,0,1024.4,34.91,9.73,3.07,1.75,2.07,0.32,29.3,105.2,333.8,495.4,600.0,None,None,None,None
2727,2442.86,12.25,19.41,137.57,138.18,3.88,24.99,37.64,None,159.81,209.72,85.05,3515.93,17.68,1.43,1.46,12.25,21.9,1.43,42.97,1307.5,779.13,79.1,1.29,1.05,0.12,0,1105.0,35.0,11.0,3.0,0.12,2.0,1.0,31.6,100.5,368.3,552.5,600.0,None,None,None,None
2728,2443.72,12.25,11.05,138.69,140.04,2.76,22.71,36.99,None,159.98,209.61,84.97,3516.02,17.48,1.43,1.46,12.25,21.9,1.43,43.06,1308.49,780.89,79.19,1.25,1.09,0.12,0,996.4,35.15,9.85,3.39,6.87,2.51,0.71,28.3,101.2,293.7,397.3,600.0,None,None,None,None
2729,2444.57,12.25,17.38,138.58,138.97,2.87,23.23,27.25,None,159.99,209.55,84.74,3515.98,18.06,1.43,1.46,12.25,21.9,1.43,43.11,1309.49,782.01,79.25,1.33,1.01,0.12,0,994.7,37.7,10.74,3.57,6.68,2.85,0.61,26.4,92.7,278.9,348.8,600.0,None,None,None,None
2730,2445.43,12.25,19.95,138.54,139.3,2.91,23.32,28.45,None,159.97,209.52,84.59,3516.0,17.75,1.43,1.46,12.25,21.9,1.43,43.16,1310.49,782.99,79.29,1.35,0.98,0.13,0,1065.4,44.22,12.59,3.6,7.54,3.04,0.61,24.1,84.6,296.0,350.1,600.0,None,None,None,None
2731,2446.29,12.25,21.02,138.29,139.21,3.16,23.7,27.72,None,160.01,209.85,84.52,3516.0,18.03,1.43,1.46,12.25,22.0,1.43,43.21,1311.49,783.92,79.34,1.35,0.99,0.13,0,1114.9,48.16,13.88,3.38,7.98,2.51,0.68,23.2,80.3,330.0,444.2,600.0,None,None,None,None
2732,2447.15,12.25,22.06,138.46,139.0,2.99,23.54,28.14,None,159.94,210.22,84.34,3515.98,18.12,1.43,1.46,12.25,22.0,1.43,43.26,1312.49,784.79,79.39,1.35,0.97,0.13,0,1105.2,46.3,12.66,3.46,7.98,2.45,0.5,23.9,87.3,319.8,450.4,600.0,None,None,None,None
2733,2448.01,12.25,22.26,138.07,138.94,3.38,23.88,29.46,None,160.04,209.9,83.52,3516.02,18.15,1.43,1.46,12.25,22.0,1.43,43.3,1313.49,785.67,79.43,1.35,0.99,0.14,0,1157.4,43.28,11.96,3.6,7.92,2.45,0.54,26.7,96.8,321.3,471.7,600.0,None,None,None,None
2734,2448.86,12.25,19.89,137.74,138.73,3.71,23.01,27.85,None,160.01,209.99,85.14,3515.97,18.32,1.43,1.46,12.25,22.0,1.43,43.35,1314.5,786.66,79.48,1.31,1.03,0.15,0,1238.5,48.65,13.0,3.56,8.27,2.49,0.66,25.5,95.3,348.4,496.8,600.0,None,None,None,None
2735,2449.72,12.25,19.05,138.65,139.47,2.8,22.69,27.2,None,159.95,210.0,123.1,3516.0,18.3,1.43,1.46,12.25,22.0,1.43,43.4,1315.49,787.67,79.53,1.35,0.99,0.17,0,1394.7,56.67,14.8,3.86,9.35,2.63,0.75,24.6,94.2,361.3,530.3,600.0,None,None,None,None
2736,2450.58,12.25,19.28,138.92,139.42,2.53,22.04,26.86,None,159.99,210.0,123.04,3516.01,18.16,1.43,1.46,12.25,22.0,1.43,43.46,1316.49,788.69,79.58,1.35,0.96,0.17,0,1445.4,57.44,14.69,3.76,9.64,3.4,0.48,25.2,98.4,384.2,424.7,600.0,None,None,None,None
2737,2451.44,12.25,18.91,139.14,139.74,2.31,21.78,27.3,None,160.03,210.13,122.89,3515.97,17.86,1.43,1.46,12.25,22.0,1.43,43.51,1317.49,789.71,79.64,1.35,0.95,0.17,0,1450.9,56.17,13.68,3.74,9.62,3.4,0.65,25.8,106.1,387.6,426.4,600.0,None,None,None,None
2738,2452.3,12.25,18.22,139.09,139.53,2.36,22.73,27.02,None,160.08,210.42,122.9,3515.99,17.85,1.43,1.46,12.25,22.0,1.43,43.56,1318.49,790.79,79.69,1.35,0.96,0.17,0,1429.4,61.0,15.48,3.81,9.55,2.89,0.71,23.4,92.3,375.2,494.6,600.0,None,None,None,None
2739,2453.16,12.25,18.31,139.16,139.59,2.29,22.13,27.24,None,159.98,210.0,122.83,3515.98,18.13,1.43,1.46,12.25,22.0,1.43,43.62,1319.5,791.87,79.75,1.35,0.96,0.17,0,1429.4,61.54,15.92,4.2,9.55,2.8,0.71,23.2,89.8,340.6,511.4,600.0,None,None,None,None
2740,2454.01,12.25,14.78,136.91,139.3,4.54,22.68,28.25,None,159.92,209.97,122.8,3516.02,18.16,1.43,1.46,12.25,22.0,1.43,43.69,1320.51,793.19,79.81,1.2,1.14,0.16,0,1347.0,58.74,17.33,4.2,9.33,2.8,0.56,22.9,77.7,320.9,481.9,600.0,None,None,None,None
2741,2454.87,12.25,18.5,138.63,139.36,2.82,22.35,25.64,None,159.97,210.18,122.56,3516.05,18.24,1.43,1.46,12.25,22.0,1.43,43.74,1321.5,794.24,79.87,1.35,0.99,0.18,0,1568.0,62.0,17.0,2.91,0.23,1.93,0.21,25.3,92.2,539.4,813.3,600.0,None,None,None,None
2742,2455.73,12.25,18.31,138.88,139.39,2.57,21.73,24.67,None,159.98,210.13,122.42,3516.02,18.28,1.43,1.46,12.25,22.1,1.43,43.79,1322.49,795.29,79.92,1.35,0.98,0.21,0,1832.6,74.57,18.23,3.22,11.91,2.22,0.69,24.6,100.5,568.8,825.5,600.0,None,None,None,None
2743,2456.59,12.25,18.37,138.63,139.08,2.82,22.55,26.99,None,159.98,210.38,122.33,3516.02,18.24,1.43,1.46,12.25,22.1,1.43,43.85,1323.49,796.35,79.97,1.35,0.99,0.16,0,1460.1,67.57,18.9,3.35,10.56,2.48,0.7,21.6,77.3,435.9,589.7,600.0,None,None,None,None
2744,2457.45,12.25,18.35,139.08,139.63,2.37,21.39,24.94,None,159.97,210.57,122.19,3516.03,18.23,1.43,1.46,12.25,22.1,1.43,43.9,1324.49,797.41,80.03,1.35,0.96,0.17,0,1458.2,68.87,19.01,3.82,10.07,2.25,0.81,21.2,76.7,381.5,648.7,600.0,None,None,None,None
2745,2458.3,12.25,5.01,137.92,140.11,3.53,19.7,24.58,None,135.91,210.87,121.77,3516.01,18.06,1.43,1.19,12.25,22.1,1.43,44.1,1325.49,800.72,80.23,1.07,1.27,0.15,0,1402.5,64.19,16.96,4.3,9.6,4.48,0.81,21.8,82.7,325.8,313.3,600.0,None,None,None,None
2746,2459.16,12.25,17.07,138.72,139.51,2.73,22.41,26.11,None,159.99,210.26,121.41,3516.02,18.15,1.43,1.45,12.25,22.1,1.43,44.16,1326.49,801.86,80.28,1.34,1.0,0.12,0,1076.5,71.17,19.98,3.21,8.52,2.07,0.64,15.1,53.9,335.0,521.0,600.0,None,None,None,None
2747,2460.02,12.25,13.75,138.01,139.41,3.44,21.97,26.79,None,159.98,210.5,121.28,3516.02,18.18,1.43,1.45,12.25,22.1,1.43,44.23,1327.49,803.28,80.35,1.25,1.09,0.13,0,1105.4,72.32,20.04,3.34,9.77,2.32,0.68,15.3,55.2,331.5,477.3,600.0,None,None,None,None
2748,2460.88,12.25,15.79,138.56,139.41,2.89,22.1,26.17,None,159.93,210.0,121.23,3516.02,18.06,1.43,1.45,12.25,22.1,1.43,44.3,1328.5,804.52,80.42,1.32,1.03,0.13,0,1116.1,70.27,19.86,3.28,8.97,1.79,0.78,15.9,56.2,340.8,623.5,600.0,None,None,None,None
2749,2461.74,12.25,16.21,137.68,138.82,3.77,22.85,28.1,None,159.98,210.14,121.04,3515.99,17.97,1.43,1.46,12.25,22.1,1.43,44.36,1329.49,805.72,80.48,1.27,1.08,0.15,0,1235.8,92.84,24.7,3.73,10.34,2.07,0.64,13.3,50.0,331.6,596.4,600.0,None,None,None,None
2750,2462.6,12.25,18.57,138.53,139.29,2.92,22.45,26.82,None,160.09,209.71,120.91,3515.99,18.17,1.43,1.45,12.25,22.1,1.43,44.39,1330.09,806.34,80.51,1.35,1.0,0.15,0,1295.8,95.03,25.61,3.89,11.85,2.31,0.72,13.6,50.6,332.8,562.2,600.0,None,None,None,None
2751,2463.46,12.25,20.15,138.37,139.33,3.08,23.31,29.05,None,160.01,209.65,120.8,3515.98,19.58,1.43,1.46,12.25,22.1,1.43,44.44,1331.09,807.32,80.56,1.35,0.99,0.17,0,1411.6,104.11,27.66,4.06,11.54,2.32,0.7,13.6,51.0,347.8,608.7,600.0,None,None,None,None
2752,2464.32,12.25,24.57,137.78,139.06,3.68,24.98,33.96,None,159.99,210.15,120.73,3516.08,18.58,1.43,1.46,12.25,22.1,1.43,44.48,1332.09,808.11,80.6,1.36,0.99,0.22,0,1704.7,136.55,35.17,4.21,14.24,2.32,0.78,12.5,48.5,404.6,735.1,600.0,None,None,None,None
2753,2465.18,12.25,26.99,138.59,139.78,2.86,24.33,27.87,None,159.94,209.94,120.62,3516.04,18.33,1.43,1.46,12.25,22.1,1.43,44.51,1332.89,808.68,80.63,1.36,0.92,0.25,0,2022.7,161.04,41.38,4.73,18.75,2.24,0.58,12.6,48.9,427.5,901.4,600.0,None,None,None,None
2754,2466.04,12.25,28.19,137.89,139.08,3.56,26.55,31.6,None,159.87,209.91,120.68,3515.97,18.21,1.43,1.46,12.25,22.1,1.43,44.53,1333.48,809.09,80.65,1.36,0.95,0.25,0,2138.4,165.82,42.56,4.73,19.7,2.3,0.67,12.9,50.2,451.9,928.1,600.0,None,None,None,None
2755,2466.9,12.25,27.06,137.74,138.76,3.71,27.34,31.89,None,159.91,209.92,120.58,3516.06,18.35,1.43,1.46,12.25,22.1,1.43,44.55,1334.1,809.54,80.67,1.36,0.97,0.26,0,2190.4,165.82,42.56,4.71,17.58,2.15,0.67,13.2,51.5,464.7,1018.3,600.0,None,None,None,None
2756,2467.76,12.25,28.15,138.59,139.12,2.86,23.82,27.27,None,160.12,209.94,120.43,3516.01,18.24,1.43,1.46,12.25,22.1,1.43,44.59,1335.08,810.22,80.71,1.36,0.91,0.26,0,2203.0,160.11,40.74,4.87,19.19,2.7,0.58,13.8,54.1,452.4,816.8,600.0,None,None,None,None
2757,2468.62,12.25,31.16,138.41,138.73,3.04,24.24,28.78,None,160.02,210.1,120.38,3515.99,18.22,1.43,1.46,12.25,22.1,1.43,44.62,1336.07,810.84,80.74,1.36,0.9,0.26,0,2272.9,138.44,36.4,4.87,17.11,2.29,0.74,16.4,62.4,466.7,991.6,600.0,None,None,None,None
2758,2469.48,12.25,32.22,137.74,138.57,3.72,27.82,35.92,None,159.91,209.92,120.3,3515.99,18.46,1.43,1.46,12.25,22.1,1.43,44.65,1337.07,811.44,80.77,1.36,0.93,0.28,0,2409.1,144.2,37.48,4.67,20.17,2.29,0.83,16.7,64.3,515.6,1051.1,600.0,None,None,None,None
2759,2470.34,12.25,31.6,138.44,139.8,3.01,25.18,34.58,None,160.07,209.87,120.28,3515.99,18.25,1.43,1.46,12.25,22.1,1.43,44.68,1338.07,812.06,80.8,1.36,0.9,0.29,0,2561.0,147.24,38.25,4.8,18.97,2.65,0.46,17.4,67.0,533.4,967.5,600.0,None,None,None,None
2760,2471.2,12.25,31.74,138.62,139.51,2.83,25.38,31.03,None,159.96,210.21,120.14,3515.99,18.22,1.43,1.46,12.25,22.1,1.43,44.72,1339.08,812.68,80.83,1.36,0.89,0.29,0,2536.7,142.63,36.02,4.73,18.47,2.14,0.54,17.8,70.4,536.5,1185.9,600.0,None,None,None,None
